rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
61,USDC|Euler Earn USDC,Euler V2,Arbitrum,"$612,849",612849,6.5,6.5,3.45,,,6.5,,3.45,,,,,
62,BBQUSDC,Morpho Blue,Arbitrum,$3.46m,3460000,6.41,6.41,3.63,,,6.41,,3.63,3457398.6804214343,,506466070.21,0,"{""PT-USDai-18JUN2026"":0.31,""weETH"":45.77,""syrupUSDC"":4.53,""XAUt0"":0.24,""wsrUSD"":0,""wstETH"":49,""WBTC"":0.16,""siUSD"":0}"
63,GTUSDCP,Morpho Blue,Arbitrum,$3.06m,3060000,6.36,6.36,3.42,,,6.36,,3.42,3071138.949342812,,61919107.09,0,"{""WBTC"":41.26,""sUSDS"":0,""wstETH"":58.17,""WETH"":0.57}"
64,AUSD|syzUSD/AUSD,Curvance,Monad,"$985,188",985188,6.35,4.35,2,6.64,,2,,6.64,,,,,
65,USDC,Compound V3,Base,"$854,656",854656,6.32,6.32,3.62,,,6.32,,3.62,,,,,
66,FEUSDH2,Morpho Blue,Hyperliquid L1,$10.18m,10180000,6.24,6.24,6.97,,,6.24,,6.97,10200184.185706375,,29779014.13,25.51,"{""kHYPE"":29.65,""WHYPE"":57.24,""wstHYPE"":13.11}"
67,USDAI|For buying PT-USDai-18JUN2026,Pendle,Arbitrum,$36.31m,36310000,6.23,6.23,5.76,,,6.23,,5.76,,,,,
68,FEUSDC2,Morpho Blue,Hyperliquid L1,$18.77m,18770000,6.13,6.13,7.02,,,6.13,,7.02,18778033.005483367,,31210139.29,37.56,"{""wstHYPE"":1.31,""kHYPE"":15.06,""WHYPE"":83.62}"
69,USDC,Fluid Lending,Arbitrum,$36.09m,36090000,6.02,5.2,0.82,6.08,,0.82,,6.08,,,,,
70,USDC,Fluid Lending,Base,$11.94m,11940000,5.98,4.27,1.71,6.4,,1.71,,6.4,,,,,
71,USDC|Arcadia V2 USDC Pool,Arcadia V2,Base,"$552,123",552123,5.88,5.88,8.92,,,5.88,,8.92,,,,,
72,USDC,Gains Network,Arbitrum,$5.34m,5340000,5.63,5.63,6.73,,,5.63,,6.73,,,,,
73,USDG,Kamino Lend,Solana,$1.58m,1580000,5.61,5.61,5.71,,,5.61,,5.71,,,,,
74,USDC,Extra Finance Leverage Farming,Base,$4.04m,4040000,5.6,5.6,5.46,,,5.6,,5.46,,,,,
75,BBQUSDC,Morpho Blue,Base,$19.97m,19970000,5.57,5.57,5.47,,,5.57,,5.47,3457398.6804214343,,506466070.21,0,"{""PT-USDai-18JUN2026"":0.31,""weETH"":45.77,""syrupUSDC"":4.53,""XAUt0"":0.24,""wsrUSD"":0,""wstETH"":49,""WBTC"":0.16,""siUSD"":0}"
76,USDC-ALUSD|stable - 0.05%,Velodrome V2,Op Mainnet,$1.65m,1650000,5.54,5.54,5.6,,,5.54,,5.6,,,,,
77,FEUSDH,Morpho Blue,Hyperliquid L1,$4.31m,4310000,5.4,5.4,6.94,,,5.4,,6.94,4311380.30420898,,35667818.02,10.78,"{""kHYPE"":11.79,""UBTC"":9.47,""WHYPE"":78.74}"
78,GTUSDCP,Morpho Blue,Op Mainnet,$8.69m,8690000,5.35,3.13,2.22,4.69,,2.22,,4.69,3071138.949342812,,61919107.09,0,"{""WBTC"":41.26,""sUSDS"":0,""wstETH"":58.17,""WETH"":0.57}"
79,USDC,HyperLend Pooled,Hyperliquid L1,$10.46m,10460000,5.3,5.3,4.43,,,5.3,,4.43,,,,,
80,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.1m,8100000,5.3,3.3,2,5.3,,2,,5.3,,,,,
81,CSUSDC,Morpho Blue,Base,$3.65m,3650000,5.28,5.28,5.51,,,5.28,,5.51,558.3563831174685,,75978474.9,0,"{""weETH"":0.06,""wstETH"":99.94}"
82,USDC|Morpho,Beefy,Base,$1.18m,1180000,5.24,4.91,,,,,,4.91,,,,,
83,USDC|40 Acres,Harvest Finance,Base,$1.97m,1970000,5.2,5.2,6.6,,,5.2,,6.6,,,,,
84,GTUSDCC,Morpho Blue,Arbitrum,$3.48m,3480000,5.18,5.18,3.37,,,5.18,,3.37,1705910.2759873962,,6292197.29,0,"{""UBTC"":36.06,""WHYPE"":31.97,""kHYPE"":31.97}"
85,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.71m,1710000,5.14,5.14,6.09,,,5.14,,6.09,1705910.2759873962,,6292197.29,0,"{""UBTC"":36.06,""WHYPE"":31.97,""kHYPE"":31.97}"
86,FEUSDC,Morpho Blue,Hyperliquid L1,$19.62m,19620000,5.08,5.08,5.85,,,5.08,,5.85,19617379.70732171,,74360384.2,20.87,"{""kHYPE"":96.4,""UBTC"":1.57,""WHYPE"":1.98,""PT-kHYPE-19MAR2026"":0.04}"
87,USDC,Wasabi Perps,Solana,"$746,473",746473,5.04,5.04,6.41,,,5.04,,6.41,,,,,
88,MWUSDC,Morpho Blue,Base,$9.56m,9560000,5,4.04,0.96,4.3,,0.96,,4.3,23134.38294413646,,,,"{""Unknown"":100}"
89,YCSUSDC,Morpho Blue,Base,"$507,442",507442,4.96,4.96,5.55,,,4.96,,5.55,513319.54323128535,,107469466.62,0,"{""wstETH"":0.98,""cbETH"":4,""WETH"":0.01,""rETH"":0.92,""cbADA"":29.54,""cbBTC"":1.77,""cbDOGE"":35.15,""cbLTC"":11.8,""cbXRP"":14.32,""superOETHb"":1.5}"
90,USDC,Harmonix Finance,Arbitrum,"$819,469",819469,4.91,4.91,5.48,,,4.91,,5.48,,,,,
91,GHO,Fluid Lending,Base,"$850,339",850339,4.89,4.89,3.45,,,4.89,,3.45,,,,,
92,GTUSDCF,Morpho Blue,Base,$1.12m,1120000,4.88,4.88,5.26,,,4.88,,5.26,1903351.771984791,,109678724.86,0,"{""cbXRP"":34.94,""cbADA"":21.83,""cbBTC"":43.23}"
93,USDC|SuperchargerV2,WOOFi Earn,Base,"$652,705",652705,4.87,4.87,4.86,,,4.87,,4.86,,,,,
94,VBUSDC,Yearn Finance,Katana,$14.68m,14680000,4.8,1.99,2.81,2.18,,2.81,,2.18,,,,,
95,USDC|SuperchargerV2,WOOFi Earn,Arbitrum,"$896,789",896789,4.74,4.74,4.72,,,4.74,,4.72,,,,,
96,USDC|Euler Earn USDC,Euler V2,Monad,"$505,916",505916,4.73,2.23,2.5,3.35,,2.5,,3.35,,,,,
97,USDC,Moonwell Lending,Base,$2.81m,2810000,4.65,3.42,1.23,4.43,,1.23,,4.43,,,,,
98,USDC,Aave V3,Arbitrum,$13.48m,13480000,4.58,4.58,3.52,,,4.58,,3.52,,,,,
99,BBQUSDC,Morpho Blue,Monad,$1.98m,1980000,4.57,1.86,2.71,4.4,,2.71,,4.4,3457398.6804214343,,506466070.21,0,"{""PT-USDai-18JUN2026"":0.31,""weETH"":45.77,""syrupUSDC"":4.53,""XAUt0"":0.24,""wsrUSD"":0,""wstETH"":49,""WBTC"":0.16,""siUSD"":0}"
100,USDC,Wasabi Perps,Base,$2.13m,2130000,4.56,4.56,4.69,,,4.56,,4.69,,,,,
101,USDC|Dolomite Balance,Dolomite,Arbitrum,$1.39m,1390000,4.53,4.53,5.51,,,4.53,,5.51,,,,,
102,GHO,Fluid Lending,Arbitrum,$3m,3000000,4.41,4.41,6.08,,,4.41,,6.08,,,,,
103,USDC|Autopilot,Harvest Finance,Base,"$633,520",633520,4.41,4.41,5.06,,,4.41,,5.06,,,,,
104,USDC,Kamino Lend,Solana,$8.08m,8080000,4.37,4.37,3.69,,,4.37,,3.69,,,,,
105,FEUSDT02,Morpho Blue,Hyperliquid L1,$2.45m,2450000,4.26,4.26,7.33,,,4.26,,7.33,2442217.6673961366,,54533260.65,4.29,"{""thBILL"":52.66,""hwHLP"":2.92,""WHLP"":0.51,""kHYPE"":24.18,""WHYPE"":2.28,""hbUSDT"":2.84,""UETH"":8.09,""UBTC"":6.51,""PT-hbUSDT-18DEC2025"":0.02}"
106,USDC|Harvest USDC vault Base,Fusion by IPOR,Base,"$633,571",633571,4.13,4.13,4.76,,,4.13,,4.76,,,,,
107,USDC|2026-06-04,Exactly,Op Mainnet,$1.6m,1600000,4.06,4.06,3.9,,,4.06,,3.9,,,,,
108,GTUSDC,Morpho Blue,Katana,$4.43m,4430000,4.06,3.58,0.48,2.53,,0.48,,2.53,,,,,
109,GTUSDCP,Morpho Blue,Base,$354.29m,354290000,4.04,4.04,4.24,,,4.04,,4.24,3071138.949342812,,61919107.09,0,"{""WBTC"":41.26,""sUSDS"":0,""wstETH"":58.17,""WETH"":0.57}"
110,STEAKUSDC,Morpho Blue,Base,$473.52m,473520000,4.04,4.04,4.24,,,4.04,,4.24,139848.87149390232,,64850397.16,0,"{""WBTC"":12.44,""wstETH"":70.46,""WETH"":17.1}"
111,PUSDC,Morpho Blue,Base,$26.06m,26060000,4.04,4.04,4.24,,,4.04,,4.24,25976962.451712184,,1023854403.68,2.47,"{""cbBTC"":100}"
112,FRUSDC,Morpho Blue,Base,$23.76m,23760000,4.04,4.04,4.2,,,4.04,,4.2,23758299.637633756,,0,0,"{""cbBTC"":100}"
113,TERMUSDC,Morpho Blue,Base,"$978,611",978611,4.04,4.04,4.2,,,4.04,,4.2,978617.9670359582,,198989261.3,0.49,"{""cbBTC"":100}"
114,STEAKUSDCFARCASTER,Morpho Blue,Base,"$504,254",504254,4.04,4.04,4.23,,,4.04,,4.23,,,,,
115,USDC|2026-07-02,Exactly,Op Mainnet,$1.6m,1600000,4.03,4.03,3.77,,,4.03,,3.77,,,,,
116,USDC|2027-01-14,Exactly,Op Mainnet,$1.6m,1600000,3.99,3.99,3.4,,,3.99,,3.4,,,,,
117,VBUSDT,Yearn Finance,Katana,$4.54m,4540000,3.91,2.65,1.26,2.1,,1.26,,2.1,,,,,
118,USDC|2026-12-17,Exactly,Op Mainnet,$1.6m,1600000,3.89,3.89,3.43,,,3.89,,3.43,,,,,
119,USDC|2026-09-24,Exactly,Op Mainnet,$1.6m,1600000,3.8,3.8,3.82,,,3.8,,3.82,,,,,
120,USDC|2026-11-19,Exactly,Op Mainnet,$1.6m,1600000,3.77,3.77,3.65,,,3.77,,3.65,,,,,
121,USDC|2026-10-22,Exactly,Op Mainnet,$1.6m,1600000,3.76,3.76,3.96,,,3.76,,3.96,,,,,
122,SUSDAI-USDC,Curve DEX,Arbitrum,$3.76m,3760000,3.76,3.76,4.3,,,3.76,,4.3,,,,,
123,USDC|2026-08-27,Exactly,Op Mainnet,$1.6m,1600000,3.75,3.75,3.81,,,3.75,,3.81,,,,,
124,AAVEUSDC-AAVEGHO,Aura,Base,$4.18m,4179999.9999999995,3.75,3.11,0.64,6.52,,0.64,,6.52,,,,,
125,USDC|2026-07-30,Exactly,Op Mainnet,$1.6m,1600000,3.71,3.71,3.38,,,3.71,,3.38,,,,,
126,USDY,Toros,Base,"$888,588",888588,3.71,4.2,,,,,,4.2,,,,,
127,WABASGHO-WABASUSDC|Aura,Beefy,Base,$1.03m,1030000,3.7,5.75,,,,,,5.75,,,,,
128,SUSDS,Sky Lending,Arbitrum,$357.94m,357940000,3.65,3.72,,,,,,3.72,,,,,
129,SPARKUSDC,Morpho Blue,Base,$9.25m,9250000,3.62,3.62,4.18,,,3.62,,4.18,0,,,,
130,GTUSDCC,Morpho Blue,Base,$1.77m,1770000,3.62,3.62,4.19,,,3.62,,4.19,1705910.2759873962,,6292197.29,0,"{""UBTC"":36.06,""WHYPE"":31.97,""kHYPE"":31.97}"
131,EARNAUSD|earnAUSD/AUSD,Curvance,Monad,$17.17m,17170000,3.6,0,3.6,1.06,,3.6,,1.06,,,,,
132,USDY|US Dollar Yield,Ondo Yield Assets,Solana,$180.31m,180310000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
133,USDY|US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.58m,5580000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
134,GTUSDCC,Morpho Blue,Unichain,$1.14m,1140000,3.43,3.43,6.75,,,3.43,,6.75,1705910.2759873962,,6292197.29,0,"{""UBTC"":36.06,""WHYPE"":31.97,""kHYPE"":31.97}"
135,USDC,Aave V3,Base,$23.7m,23700000,3.37,3.37,3.13,,,3.37,,3.13,,,,,
136,GTUSDT,Morpho Blue,Katana,$64.04m,64040000.00000001,3.34,2.96,0.38,1.39,,0.38,,1.39,9.995614495534443e-7,,39982.46,0,"{""WHYPE"":100}"
137,WYLDS,Hastra,Solana,$4.34m,4340000,3.29,3.29,3.29,,,3.29,,3.29,,,,,
138,CUSDO,OpenEden USDO,Solana,$5.7m,5700000,3.24,3.24,3.24,3.24,,3.24,,3.24,,,,,
139,USDC-USDT|0.01%,Uniswap V3,Arbitrum,$2.52m,2520000,3.15,3.15,2.39,3.8,,2.39,,3.8,,,,,
140,EARNAUSD,Neverland,Monad,$3.04m,3040000,3.04,0,3.04,3.78,,3.04,,3.78,,,,,
141,USDC|Compound,Beefy,Op Mainnet,"$708,032",708032,3.03,2.9,,,,,,2.9,,,,,
142,MSUSD-USDC|CL50 - 0.05%,Aerodrome Slipstream,Base,$19.71m,19710000,2.98,0.68,2.3,0.53,3.81,0.53,,3.81,,,,,
143,USDC,Compound V3,Arbitrum,$3.2m,3200000,2.96,2.96,2.41,,,2.96,,2.41,,,,,
144,USDT|Main Pool,Save,Solana,"$767,721",767721,2.95,2.95,3.3,,,2.95,,3.3,,,,,
145,USDAI|For LP | Maturity 15OCT2026,Pendle,Arbitrum,"$895,106",895106,2.85,2.11,0.75,2.69,,0.75,,2.69,,,,,
146,USDT,Aave V3,Op Mainnet,"$764,379",764379,2.79,2.79,2.27,,,2.79,,2.27,,,,,
147,GTAUSD,Morpho Blue,Katana,"$762,537",762537,2.66,2.66,0.81,,,2.66,,0.81,,,,,
148,BBQUSDT0,Morpho Blue,Arbitrum,$20.3m,20300000,2.6,2.6,3.57,,,2.6,,3.57,70766.09156686933,,659515272.76,0,"{""sUSDe"":0.04,""weETH"":3.63,""siUSD"":0.13,""XAUt0"":0.24,""bbqUSDC"":0,""WBTC"":0.42,""wsrUSD"":4.02,""wstETH"":89.76,""WETH"":1.75}"
149,USDC|Main Pool,Save,Solana,$7.65m,7650000,2.51,2.51,2.61,,,2.51,,2.61,,,,,
150,USDT,Compound V3,Op Mainnet,$1.15m,1150000,2.49,2.49,2.09,,,2.49,,2.09,,,,,
151,USDC,Revert Lend,Base,$2.48m,2481816,8.14,8.14,0,8.21,,7.090000000000001,,,2481816,,,,
152,baseUSD,Tokemak,Base,$5.67m,5668414,1.78,-0.13999999999999999,1.92,6.4799999999999995,,6.550000000000001,,,5668414,,,,
