rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
45,GTUSDCC,Morpho Blue,Unichain,$1.15m,1150000,8.36,8.36,6.4,,,8.36,,6.4,1839218.1114548317,,6159159.59,0,"{""UBTC"":40.74,""WHYPE"":29.62,""kHYPE"":29.63}"
46,WABASGHO-WABASUSDC / Aura,Beefy,Base,$1.61m,1610000,8.33,5.82,,,,,,5.82,,,,,
47,SUSDAI / For LP | Maturity 15OCT2026,Pendle,Arbitrum,$12.89m,12890000,8.19,7.34,0.85,7.38,,0.85,,7.38,,,,,
48,FEUSDC,Morpho Blue,Hyperliquid L1,$18.78m,18780000,8.17,8.17,5.71,,,8.17,,5.71,18941245.508649115,,75039692.45,20.15,"{""kHYPE"":96.64,""UBTC"":1.26,""WHYPE"":2.05,""PT-kHYPE-19MAR2026"":0.05}"
49,BBQUSD1,Morpho Blue,Monad,$1.35m,1350000,8.16,2.58,5.58,141,,5.58,,141,1351797.7355927294,,48630340.72,0,"{""wsrUSD"":100}"
50,USDC,Neverland,Monad,$16.96m,16960000,8.15,3.73,4.42,8.33,,4.42,,8.33,67099999.99999999,50120000,16980000,,
51,MSUSD-USDC / Aerodrome,Beefy,Base,"$679,131",679131,8.15,10.85,,,,,,10.85,,,,,
52,USDAI / For buying PT-USDai-15OCT2026,Pendle,Arbitrum,$1.03m,1030000,8.04,8.04,6.29,,,8.04,,6.29,,,,,
53,AUSD / earnAUSD/AUSD,Curvance,Monad,$2.49m,2490000,7.97,5.97,2,7.23,,2,,7.23,13860000,10960000,2890000,,
54,EDGEUSDC,Morpho Blue,Base,"$831,302",831302,7.91,5.2,2.71,5.33,,2.71,,5.33,101654.26599987368,,29893404.88,0.34,"{""wstETH"":68,""sUSDS"":8.81,""WBTC"":23.19}"
55,WAARBUSDCN-WAARBUSDT-WAARBGHO / Aura,Beefy,Arbitrum,$3.65m,3650000,7.84,6.93,,,,,,6.93,,,,,
56,AUSD / vUSD/AUSD,Curvance,Monad,"$967,748",967748,7.75,4.75,3,5.54,,3,,5.54,5500000,4530000,967716,,
57,AUGUSTUSDC,Morpho Blue,Monad,$6.09m,6090000,7.7,4.42,3.28,8.18,,3.28,,8.18,6093808.798412748,,158377035.24,3.71,"{""syzUSD"":50.72,""earnAUSD"":49.28}"
58,USDY,Toros,Arbitrum,"$540,401",540401,7.69,5.07,,,,,,5.07,,,,,
59,HYPERUSDCA,Morpho Blue,Monad,$15.99m,15990000,7.62,4.35,3.27,7.14,,3.27,,7.14,929171.4684302177,,199037897.25,0,"{""PT-sUSDai-18JUN2026"":11.76,""thBILL"":8.54,""WBTC"":13.24,""PT-sUSDai-19FEB2026"":0,""sUSDai"":2.98,""PT-thBILL-18JUN2026"":8.53,""PT-USDai-18JUN2026"":40.53,""sUSDS"":3.55,""weETH"":8.72,""WETH"":2.15}"
60,GHO,Fluid Lending,Arbitrum,$3.29m,3290000,7.46,4.29,3.17,6.39,,3.17,,6.39,,,,,
61,AUGUSTUSDCV2,Morpho Blue,Monad,$6.09m,6090000,7.45,4.16,3.29,8,,3.29,,8,,,,,
62,USDAI / For buying PT-USDai-18JUN2026,Pendle,Arbitrum,$36m,36000000,7.4,7.4,5.4,,,7.4,,5.4,,,,,
63,USDC,Fluid Lending,Base,$10.66m,10660000,7.26,5.13,2.13,6.38,,2.13,,6.38,,,,,
64,USDG,Kamino Lend,Solana,$1.29m,1290000,7.25,7.25,5.47,,,7.25,,5.47,28440000,27190000,1250000,,
65,USDC,MortgageFi,Base,"$753,505",753505,7.17,9.31,,,,,,9.31,,,,,
66,FEUSDC2,Morpho Blue,Hyperliquid L1,$18.55m,18550000,7.14,7.14,7.79,,,7.14,,7.79,19527213.256263617,,30462647.36,39.06,"{""wstHYPE"":1.55,""kHYPE"":18.09,""WHYPE"":80.36}"
67,SUSDAI / 30d unlock,USD AI,Arbitrum,$261.84m,261839999.99999997,7.1,7.1,6.52,,,7.1,,6.52,,,,,
68,USDC-USDT / CL1 - 0.0009%,Aerodrome Slipstream,Base,$1.55m,1550000,7.03,6.55,0.48,8.71,7.95,8.71,,7.95,,,,,
69,USDC / Dolomite Balance,Dolomite,Arbitrum,"$694,207",694207,6.63,6.63,4.84,,,6.63,,4.84,3930000,3240000,684998,,
70,DTUSDC,Lagoon,Base,"$684,266",684266,6.63,6.63,5.71,,,6.63,,5.71,,,,,
71,BBQUSDC,Morpho Blue,Monad,$2.07m,2069999.9999999998,6.62,3.34,3.29,4.33,,3.29,,4.33,18979844.755479835,,490936160.64,0,"{""wsrUSD"":0,""PT-USDai-18JUN2026"":12.7,""weETH"":13.71,""syrupUSDC"":3.39,""WETH"":0.91,""XAUt0"":0.03,""sUSDS"":0.12,""wstETH"":60.62,""WBTC"":8.53,""siUSD"":0}"
72,BBQUSDC,Morpho Blue,Base,$20.23m,20230000,6.59,6.59,5.39,,,6.59,,5.39,18979844.755479835,,490936160.64,0,"{""wsrUSD"":0,""PT-USDai-18JUN2026"":12.7,""weETH"":13.71,""syrupUSDC"":3.39,""WETH"":0.91,""XAUt0"":0.03,""sUSDS"":0.12,""wstETH"":60.62,""WBTC"":8.53,""siUSD"":0}"
73,USDC,DeltaPrime,Arbitrum,"$705,173",705173,6.56,6.56,6.36,,,6.56,,6.36,,,,,
74,USDC / 40 Acres,Harvest Finance,Base,$1.97m,1970000,6.5,6.5,6.48,,,6.5,,6.48,,,,,
75,VBUSDC,Yearn Finance,Katana,$15.06m,15060000,6.49,1.21,5.28,1.78,,5.28,,1.78,,,,,
76,USDC,Gains Network,Arbitrum,$8.44m,8440000,6.49,6.49,6.68,,,6.49,,6.68,,,,,
77,AUSD / syzUSD/AUSD,Curvance,Monad,$1.22m,1220000,6.36,4.52,1.85,6.54,,1.85,,6.54,5440000,4220000,1220000,,
78,USDC,Extra Finance Leverage Farming,Base,$3.7m,3700000,6.25,6.25,5.32,,,6.25,,5.32,,,,,
79,FEUSDH,Morpho Blue,Hyperliquid L1,$4.05m,4050000,6.24,6.24,6.69,,,6.24,,6.69,4048897.3195819305,,35943935.21,10.12,"{""UBTC"":12.03,""kHYPE"":8.2,""WHYPE"":79.77}"
80,FEUSDT02,Morpho Blue,Hyperliquid L1,$1.97m,1970000,6.23,6.23,6.92,,,6.23,,6.92,1973886.2195293242,,55021017.1,3.46,"{""UBTC"":8.17,""hwHLP"":4.19,""hbUSDT"":3.61,""UETH"":10.76,""WHLP"":0.63,""thBILL"":57.6,""kHYPE"":15.01,""PT-hbUSDT-18DEC2025"":0.02}"
81,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.93m,1930000,6,6,6.05,,,6,,6.05,1839218.1114548317,,6159159.59,0,"{""UBTC"":40.74,""WHYPE"":29.62,""kHYPE"":29.63}"
82,USDC / Morpho,Beefy,Base,$1.19m,1190000,5.96,4.81,,,,,,4.81,,,,,
83,USDC,Harmonix Finance,Arbitrum,"$840,782",840782,5.95,5.95,5.47,,,5.95,,5.47,,,,,
84,FEUSDH2,Morpho Blue,Hyperliquid L1,$10.37m,10370000,5.93,5.93,7.4,,,5.93,,7.4,10366218.497099698,,29626614.03,25.92,"{""kHYPE"":29.11,""WHYPE"":57.93,""wstHYPE"":12.96}"
85,USDY,Toros,Base,"$888,238",888238,5.81,3.87,,,,,,3.87,,,,,
86,MEUSD,Morpho Blue,Base,"$747,826",747826,5.8,5.8,1.74,,,5.8,,1.74,747129.5435117654,,4748765.63,13.59,"{""cbBTC"":100}"
87,USDC / Autopilot,Harvest Finance,Base,"$635,487",635487,5.74,5.74,4.89,,,5.74,,4.89,,,,,
88,GTUSDCF,Morpho Blue,Base,"$874,230",874230,5.73,5.73,5.26,,,5.73,,5.26,1768735.9251430305,,109811484.1,0,"{""cbBTC"":38.95,""cbXRP"":37.57,""cbADA"":23.47}"
89,USDC,Fluid Lending,Arbitrum,$31.73m,31730000,5.68,4.64,1.04,6.11,,1.04,,6.11,,,,,
90,GTUSDCP,Morpho Blue,Op Mainnet,$9.21m,9210000,5.47,2.75,2.71,4.56,,2.71,,4.56,1932579.483150566,,63056715.32,0,"{""WBTC"":94.24,""wstETH"":0,""WETH"":5.76,""sUSDS"":0}"
91,USDC / Harvest USDC vault Base,Fusion by IPOR,Base,"$635,550",635550,5.37,5.37,4.57,,,5.37,,4.57,,,,,
92,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.1m,8100000,5.3,3.3,2,5.3,,2,,5.3,,,,,
93,USDC,HyperLend Pooled,Hyperliquid L1,$9.92m,9920000,5.29,5.29,4.21,,,5.29,,4.21,61830000,51860000,9970000,,
94,FEUSDT0,Morpho Blue,Hyperliquid L1,$12.66m,12660000,5.24,5.24,6.62,,,5.24,,6.62,12583349.596217422,,94706168.13,11.73,"{""UBTC"":6.7,""kHYPE"":54.03,""WHYPE"":31.48,""PT-kHYPE-19MAR2026"":6.96,""beHYPE"":0.33,""wstHYPE"":0.5}"
95,AUSD / YZM/AUSD,Curvance,Monad,"$863,093",863093,5.2,3.2,2,5.75,,2,,5.75,2230000,1370000,863065,,
96,CSUSDC,Morpho Blue,Base,$3.34m,3340000,5.14,5.14,6.08,,,5.14,,6.08,557.5082372975845,,75984030.63,0,"{""weETH"":0.06,""wstETH"":99.94}"
97,USDC,Kamino Lend,Solana,$7.93m,7930000,5.13,5.13,3.22,,,5.13,,3.22,168050000,160120000,7930000,,
98,VBUSDT,Yearn Finance,Katana,$4.04m,4040000,4.89,2.04,2.84,1.77,,2.84,,1.77,,,,,
99,USDC / SuperchargerV2,WOOFi Earn,Base,"$686,498",686498,4.87,4.87,4.86,,,4.87,,4.86,,,,,
100,USDC-SCRVUSD / Curve,Stake DAO,Base,"$513,851",513851,4.83,0.74,4.09,5.09,,4.09,,5.09,,,,,
101,USDC,Wasabi Perps,Base,$2.14m,2140000,4.78,4.78,4.63,,,4.78,,4.63,,,,,
102,USDC,Wasabi Perps,Solana,"$745,795",745795,4.78,4.78,6.06,,,4.78,,6.06,,,,,
103,USDC / SuperchargerV2,WOOFi Earn,Arbitrum,$1.14m,1140000,4.73,4.73,4.73,,,4.73,,4.73,,,,,
104,GTUSDC,Morpho Blue,Katana,$2.67m,2670000,4.72,3.87,0.86,2.1,,0.86,,2.1,,,,,
105,USDC-ALUSD / stable - 0.05%,Velodrome V2,Op Mainnet,$1.65m,1650000,4.7,4.7,5.57,,,4.7,,5.57,,,,,
106,HYPERUSDCA,Morpho Blue,Arbitrum,"$929,145",929145,4.7,4.7,4.46,,,4.7,,4.46,929171.4684302177,,199037897.25,0,"{""PT-sUSDai-18JUN2026"":11.76,""thBILL"":8.54,""WBTC"":13.24,""PT-sUSDai-19FEB2026"":0,""sUSDai"":2.98,""PT-thBILL-18JUN2026"":8.53,""PT-USDai-18JUN2026"":40.53,""sUSDS"":3.55,""weETH"":8.72,""WETH"":2.15}"
107,EARNAUSD / earnAUSD/AUSD,Curvance,Monad,$15.45m,15450000,4.35,0,4.35,0.38,,4.35,,0.38,,,,,
108,PYUSD,Kamino Lend,Solana,$10.31m,10310000,4.33,4.33,3.26,,,4.33,,3.26,81740000,71440000,10310000,,
109,SUSDAI-USDC,Curve DEX,Arbitrum,$3.84m,3840000,4.24,4.24,4.28,,,4.24,,4.28,,,,,
110,STEAKUSDC,Morpho Blue,Base,$469.77m,469770000,4.19,4.19,4.21,,,4.19,,4.21,146225.6167609262,,64843069.19,0,"{""WBTC"":51.22,""wstETH"":42.26,""WETH"":6.52}"
111,GTUSDCP,Morpho Blue,Base,$349.87m,349870000,4.19,4.19,4.21,,,4.19,,4.21,1932579.483150566,,63056715.32,0,"{""WBTC"":94.24,""wstETH"":0,""WETH"":5.76,""sUSDS"":0}"
112,GHO,Fluid Lending,Base,"$904,975",904975,4.19,4.19,3.47,,,4.19,,3.47,,,,,
113,FRUSDC,Morpho Blue,Base,$23.75m,23750000,4.18,4.18,4.28,,,4.18,,4.28,23745599.04846026,,0,0,"{""cbBTC"":100}"
114,PUSDC,Morpho Blue,Base,$23.19m,23190000,4.18,4.18,4.21,,,4.18,,4.21,23187601.797316454,,1026626296.3,2.21,"{""cbBTC"":100}"
115,TERMUSDC,Morpho Blue,Base,"$977,998",977998,4.18,4.18,4.28,,,4.18,,4.28,977999.0258943326,,198986552.99,0.49,"{""cbBTC"":100}"
116,EARNAUSD,Upshift,Monad,$35.49m,35490000,4.16,1.66,2.5,8.88,,2.5,,8.88,,,,,
117,STEAKUSDCFARCASTER,Morpho Blue,Base,"$516,778",516778,4.15,4.15,4.2,,,4.15,,4.2,,,,,
118,USDC,Compound V3,Base,"$937,400",937400,4.06,4.06,3.34,,,4.06,,3.34,9600000,8680000,927707,,
119,USDC / 2027-01-14,Exactly,Op Mainnet,$1.73m,1730000,3.99,3.99,3.24,,,3.99,,3.24,1490000,2255,1490000,,
120,USDC / 2026-06-04,Exactly,Op Mainnet,$1.73m,1730000,3.99,3.99,3.67,,,3.99,,3.67,1550000,66016,1490000,,
121,USDC / 2026-07-02,Exactly,Op Mainnet,$1.73m,1730000,3.91,3.91,3.49,,,3.91,,3.49,1530000,41295,1490000,,
122,BBQUSDC,Morpho Blue,Arbitrum,$13.34m,13340000,3.89,3.89,3.05,,,3.89,,3.05,18979844.755479835,,490936160.64,0,"{""wsrUSD"":0,""PT-USDai-18JUN2026"":12.7,""weETH"":13.71,""syrupUSDC"":3.39,""WETH"":0.91,""XAUt0"":0.03,""sUSDS"":0.12,""wstETH"":60.62,""WBTC"":8.53,""siUSD"":0}"
123,USDC / 2026-12-17,Exactly,Op Mainnet,$1.73m,1730000,3.84,3.84,2.84,,,3.84,,2.84,1490000,2096,1490000,,
124,BBQUSDT0,Morpho Blue,Arbitrum,$23.21m,23210000,3.84,3.84,3.48,,,3.84,,3.48,23252261.47111555,,636930784.87,0,"{""syrupUSDC"":38.1,""sUSDS"":22.04,""weETH"":10.14,""siUSD"":0.44,""XAUt0"":0.06,""PT-USDai-18JUN2026"":0,""bbqUSDC"":0,""sUSDe"":0,""WBTC"":10.01,""wsrUSD"":10.07,""wstETH"":4.17,""WETH"":4.97}"
125,GTUSDCC,Morpho Blue,Base,$1.68m,1680000,3.79,3.79,4.24,,,3.79,,4.24,1839218.1114548317,,6159159.59,0,"{""UBTC"":40.74,""WHYPE"":29.62,""kHYPE"":29.63}"
126,SPARKUSDC,Morpho Blue,Base,$9.21m,9210000,3.76,3.76,4.24,,,3.76,,4.24,0,,,,
127,USDC / 2026-09-24,Exactly,Op Mainnet,$1.73m,1730000,3.74,3.74,3.86,,,3.74,,3.86,1500000,12216,1490000,,
128,USDC / 2026-11-19,Exactly,Op Mainnet,$1.73m,1730000,3.72,3.72,3.65,,,3.72,,3.65,1500000,4769,1490000,,
129,GTUSDCC,Morpho Blue,Arbitrum,$3.37m,3370000,3.72,3.72,3.3,,,3.72,,3.3,1839218.1114548317,,6159159.59,0,"{""UBTC"":40.74,""WHYPE"":29.62,""kHYPE"":29.63}"
130,USDC / 2026-10-22,Exactly,Op Mainnet,$1.73m,1730000,3.68,3.68,4.05,,,3.68,,4.05,1510000,21652,1490000,,
131,AAVEUSDC-AAVEGHO,Aura,Base,$4.37m,4370000,3.67,3.17,0.5,6.83,,0.5,,6.83,,,,,
132,USDC / 2026-08-27,Exactly,Op Mainnet,$1.73m,1730000,3.66,3.66,3.88,,,3.66,,3.88,1510000,17977,1490000,,
133,SUSDS,Sky Lending,Arbitrum,$357.76m,357760000,3.65,3.74,,,,,,3.74,,,,,
134,USDC / 2026-07-30,Exactly,Op Mainnet,$1.73m,1730000,3.6,3.6,3.47,,,3.6,,3.47,1520000,30410,1490000,,
135,USDC,Moonwell Lending,Base,$2.48m,2480000,3.57,3.57,4.27,,,3.57,,4.27,14970000,12470000,2500000,,
136,USDY / US Dollar Yield,Ondo Yield Assets,Solana,$180.22m,180220000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
137,USDY / US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.58m,5580000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
138,MWUSDC,Morpho Blue,Base,$5.71m,5710000,3.55,3.55,4.25,,,3.55,,4.25,23134.750314498215,,,,"{""Unknown"":100}"
139,USDC,Aave V3,Base,$20.2m,20200000,3.5,3.5,2.97,,,3.5,,2.97,171560000,151250000,20310000,,
140,USDC / Euler Earn USDC,Euler V2,Arbitrum,"$624,581",624581,3.4,3.4,3.29,,,3.4,,3.29,,,,,
141,EARNAUSD,Neverland,Monad,$3.19m,3190000,3.32,0,3.32,4.02,,3.32,,4.02,3190000,0,3190000,,
142,WYLDS,Hastra,Solana,$2.51m,2510000,3.3,3.3,3.29,,,3.3,,3.29,,,,,
143,USDG,Loopscale,Solana,$1.71m,1710000,3.27,3.27,2.82,,,3.27,,2.82,,,,,
144,CUSDO,OpenEden USDO,Solana,$5.72m,5720000,3.24,3.24,3.25,3.24,,3.25,,3.24,,,,,
145,USDT,Aave V3,Op Mainnet,"$538,733",538733,3.08,3.08,2.07,,,3.08,,2.07,4420000,3880000,538084,,
146,USDT / Main Pool,Save,Solana,"$695,257",695257,3.08,3.08,3.29,,,3.08,,3.29,3830000,3140000,695243,,
147,USDC / Compound,Beefy,Op Mainnet,"$708,032",708032,3.03,2.96,,,,,,2.96,,,,,
148,USDC,Yearn Finance,Base,"$960,520",960520,2.76,2.76,2.96,,,2.76,,2.96,,,,,
149,USDS,Kamino Lend,Solana,$3.18m,3180000,2.72,2.72,1.47,,,2.72,,1.47,13330000,10150000,3180000,,
150,GTUSDCP,Morpho Blue,Arbitrum,$1.93m,1930000,2.69,2.69,3.18,,,2.69,,3.18,1932579.483150566,,63056715.32,0,"{""WBTC"":94.24,""wstETH"":0,""WETH"":5.76,""sUSDS"":0}"
151,USDC,Revert Lend,Base,$2.46m,2462472,8.95,8.95,0,8.91,,6.72,,,2462472,,,,
152,baseUSD,Tokemak,Base,$5.68m,5677526,6.4399999999999995,4.64,1.7999999999999998,6.81,,6.5600000000000005,,,5677526,,,,
