rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
49,HYPERUSDCA,Morpho Blue,Monad,$15.63m,15630000,7.34,4.47,2.86,7.06,,2.86,,7.06,952385.5245471746,,199029914.35,0,"{""sUSDS"":0.9,""sUSDai"":0.63,""PT-thBILL-18JUN2026"":9.36,""PT-sUSDai-18JUN2026"":9.64,""PT-USDai-18JUN2026"":50.71,""Unknown"":0,""weETH"":3.46,""thBILL"":5.37,""WBTC"":18.98,""WETH"":0.94,""PT-sUSDai-19FEB2026"":0}"
50,SUSDAI|30d unlock,USD AI,Arbitrum,$269.49m,269490000,7.26,7.26,6.96,,,7.26,,6.96,,,,,
51,USDC|40 Acres,Harvest Finance,Base,$1.97m,1970000,7.25,7.25,6.66,,,7.25,,6.66,,,,,
52,APXUSD|For LP | Maturity 18JUN2026,Pendle,Base,$3.55m,3550000,7.15,6.11,1.04,8.7,,1.04,,8.7,,,,,
53,FEUSDH,Morpho Blue,Hyperliquid L1,$4.53m,4530000,7.08,7.08,7.2,,,7.08,,7.2,4529781.992610095,,35459265.75,11.33,"{""UBTC"":11.59,""kHYPE"":7.01,""WHYPE"":81.4}"
54,FEUSDH2,Morpho Blue,Hyperliquid L1,$10.52m,10520000,7.06,7.06,6.83,,,7.06,,6.83,10512726.419273606,,29476321.32,26.29,"{""kHYPE"":28.14,""WHYPE"":59.01,""wstHYPE"":12.85}"
55,USDC-MUSD|CL10 - 0.05%,Aerodrome Slipstream,Base,"$946,690",946690,7.06,7.06,14.14,,,7.06,,14.14,,,,,
56,USDAI|For buying PT-USDai-15OCT2026,Pendle,Arbitrum,"$889,783",889783,6.87,6.87,6.95,,,6.87,,6.95,,,,,
57,BBQUSD1,Morpho Blue,Monad,$1.09m,1090000,6.8,1.97,4.83,115,,4.83,,115,1089817.7861470655,,48889791.48,0,"{""wsrUSD"":100}"
58,FEUSDC,Morpho Blue,Hyperliquid L1,$20.7m,20700000,6.75,6.75,6.03,,,6.75,,6.03,20666019.95002252,,73318214.7,21.99,"{""kHYPE"":97.05,""UBTC"":1.03,""WHYPE"":1.88,""PT-kHYPE-19MAR2026"":0.04}"
59,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.73m,1730000,6.72,6.72,6.18,,,6.72,,6.18,1730331.092924173,,6268327.18,0,"{""UBTC"":36.91,""WHYPE"":31.54,""kHYPE"":31.55}"
60,AUSD|vUSD/AUSD,Curvance,Monad,$1.47m,1470000,6.72,4,2.73,6.13,,2.73,,6.13,,,,,
61,DTUSDC,Lagoon,Base,"$685,894",685894,6.43,6.43,5.6,,,6.43,,5.6,,,,,
62,EDGEUSDC,Morpho Blue,Base,"$873,813",873813,6.25,3.76,2.49,6,,2.49,,6,101742.32003539045,,29895594.47,0.34,"{""wstETH"":1.37,""sUSDS"":98.63}"
63,USDC,MortgageFi,Base,"$767,156",767156,6.23,8.84,,,,,,8.84,,,,,
64,USDAI|For buying PT-USDai-18JUN2026,Pendle,Arbitrum,$36.31m,36310000,6.23,6.23,5.89,,,6.23,,5.89,,,,,
65,AUSD|syzUSD/AUSD,Curvance,Monad,$1.03m,1030000,6.15,4.15,2,6.72,,2,,6.72,,,,,
66,GHO,Fluid Lending,Arbitrum,$2.76m,2760000,6.06,6.06,6.01,,,6.06,,6.01,,,,,
67,FEUSDT02,Morpho Blue,Hyperliquid L1,$2.03m,2029999.9999999998,5.92,5.92,7.38,,,5.92,,7.38,2029723.6661480803,,54962344.86,3.56,"{""hwHLP"":3.21,""WHLP"":0.61,""thBILL"":58.65,""kHYPE"":17.99,""hbUSDT"":3.13,""UETH"":9.06,""UBTC"":7.32,""PT-hbUSDT-18DEC2025"":0.02}"
68,WAARBUSDCN-WAARBUSDT-WAARBGHO|Aura,Beefy,Arbitrum,$1.68m,1680000,5.78,6.25,,,,,,6.25,,,,,
69,USDC,HyperLend Pooled,Hyperliquid L1,$8.27m,8270000,5.73,5.73,4.66,,,5.73,,4.66,,,,,
70,USDC,Extra Finance Leverage Farming,Base,$4m,4000000,5.72,5.72,5.57,,,5.72,,5.57,,,,,
71,AAVEGHO-USDT-USDC,Aura,Arbitrum,$4.07m,4070000.0000000005,5.7,5.35,0.35,8.23,,0.35,,8.23,,,,,
72,USDC,Fluid Lending,Base,$13.43m,13430000,5.63,4.04,1.59,6.37,,1.59,,6.37,,,,,
73,USDC,Harmonix Finance,Arbitrum,"$819,505",819505,5.63,5.63,5.48,,,5.63,,5.48,,,,,
74,USDC,Fluid Lending,Arbitrum,$40.12m,40120000,5.51,4.74,0.77,6.1,,0.77,,6.1,,,,,
75,CSUSDC,Morpho Blue,Base,$3.62m,3620000,5.5,5.5,5.42,,,5.5,,5.42,1.0057001943411938,,75987697.89,0,"{""weETH"":35.12,""wstETH"":64.88}"
76,BBQUSDT0,Morpho Blue,Monad,$5.85m,5850000,5.47,2.22,3.24,6.57,,3.24,,6.57,71464.76741639731,,659727507.85,0,"{""weETH"":27.06,""sUSDS"":26.44,""sUSDe"":0.04,""WBTC"":18.07,""wstETH"":8.19,""WETH"":20.2}"
77,USDG,Kamino Lend,Solana,$2m,2000000,5.46,5.46,5.81,,,5.46,,5.81,,,,,
78,USDC-ALUSD|stable - 0.05%,Velodrome V2,Op Mainnet,$1.62m,1620000,5.43,5.43,5.5,,,5.43,,5.5,,,,,
79,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.1m,8100000,5.3,3.3,2,5.3,,2,,5.3,,,,,
80,USDC,Gains Network,Arbitrum,$5.4m,5400000,5.28,5.28,6.49,,,5.28,,6.49,,,,,
81,BBQUSDC,Morpho Blue,Base,$20.2m,20200000,5.14,5.14,5.48,,,5.14,,5.48,3453708.1854201355,,506501017.33,0,"{""PT-USDai-18JUN2026"":22.94,""XAUt0"":0.09,""weETH"":50.22,""syrupUSDC"":5,""WETH"":0.72,""wsrUSD"":0,""wstETH"":18.06,""WBTC"":2.99,""siUSD"":0}"
82,GTUSDCP,Morpho Blue,Op Mainnet,$8.07m,8070000,5.06,2.81,2.25,4.81,,2.25,,4.81,2651621.071416136,,62342608.65,0,"{""sUSDS"":0,""WBTC"":58.02,""wstETH"":37.46,""WETH"":4.52}"
83,MWUSDC,Morpho Blue,Base,$9.73m,9730000,5.03,4.08,0.96,4.43,,0.96,,4.43,23136.11143330572,,,,"{""Unknown"":100}"
84,USDC|SuperchargerV2,WOOFi Earn,Base,"$652,932",652932,4.87,4.87,4.86,,,4.87,,4.86,,,,,
85,GHO,Fluid Lending,Base,"$848,537",848537,4.85,4.85,3.74,,,4.85,,3.74,,,,,
86,VBUSDC,Yearn Finance,Katana,$14.72m,14720000,4.74,2.16,2.58,2.54,,2.58,,2.54,,,,,
87,USDC|SuperchargerV2,WOOFi Earn,Arbitrum,"$897,151",897151,4.74,4.74,4.72,,,4.74,,4.72,,,,,
88,USDC,Moonwell Lending,Base,$2.7m,2700000,4.72,3.5,1.23,4.52,,1.23,,4.52,,,,,
89,USDC|Euler Earn USDC,Euler V2,Monad,"$505,760",505760,4.68,2.18,2.5,3.87,,2.5,,3.87,,,,,
90,GTUSDCF,Morpho Blue,Base,$1.07m,1070000,4.65,4.65,5.21,,,4.65,,5.21,2004184.344539729,,109581786.99,0,"{""cbXRP"":33.2,""cbBTC"":46.06,""cbADA"":20.74}"
91,USDC|Morpho,Beefy,Base,$1.29m,1290000,4.65,4.97,,,,,,4.97,,,,,
92,YCSUSDC,Morpho Blue,Base,"$516,728",516728,4.63,4.63,5.42,,,4.63,,5.42,521237.9185110776,,107465317.32,0,"{""cbETH"":3.94,""cbBTC"":2.43,""mBASIS"":0.78,""WETH"":0.01,""wstETH"":0.96,""cbDOGE"":34.64,""cbXRP"":14.11,""rETH"":0.9,""cbADA"":29.11,""cbLTC"":11.62,""superOETHb"":1.48}"
93,USDC|Dolomite Balance,Dolomite,Arbitrum,$1.35m,1350000,4.56,4.56,5.74,,,4.56,,5.74,,,,,
94,BBQUSDC,Morpho Blue,Monad,$2m,2000000,4.55,1.69,2.86,4.42,,2.86,,4.42,3453708.1854201355,,506501017.33,0,"{""PT-USDai-18JUN2026"":22.94,""XAUt0"":0.09,""weETH"":50.22,""syrupUSDC"":5,""WETH"":0.72,""wsrUSD"":0,""wstETH"":18.06,""WBTC"":2.99,""siUSD"":0}"
95,USDC,Kamino Lend,Solana,$7.99m,7990000,4.55,4.55,3.89,,,4.55,,3.89,,,,,
96,USDC|Autopilot,Harvest Finance,Base,"$648,237",648237,4.46,4.46,5.16,,,4.46,,5.16,,,,,
97,USDC|Harvest USDC vault Base,Fusion by IPOR,Base,"$648,251",648251,4.42,4.42,4.88,,,4.42,,4.88,,,,,
98,USDC,Aave V3,Arbitrum,$14.39m,14390000,4.18,4.18,3.82,,,4.18,,3.82,,,,,
99,STEAKUSDCFARCASTER,Morpho Blue,Base,"$513,209",513209,4.08,4.08,4.24,,,4.08,,4.24,,,,,
100,STEAKUSDC,Morpho Blue,Base,$106.79m,106790000,4.08,4.08,4.24,,,4.08,,4.24,129730.87434363076,,64864498.85,0,"{""WBTC"":84.6,""wstETH"":15.4,""WETH"":0}"
101,PUSDC,Morpho Blue,Base,$26.37m,26370000,4.08,4.08,4.25,,,4.08,,4.25,26369511.09621428,,1023498498.77,2.51,"{""cbBTC"":100}"
102,FRUSDC,Morpho Blue,Base,$23.77m,23770000,4.08,4.08,4.18,,,4.08,,4.18,23769266.65578826,,0,0,"{""cbBTC"":100}"
103,TERMUSDC,Morpho Blue,Base,"$978,985",978985,4.08,4.08,4.18,,,4.08,,4.18,978973.7970024615,,198995885.23,0.49,"{""cbBTC"":100}"
104,GTUSDCP,Morpho Blue,Base,$64.25m,64250000,4.08,4.08,4.24,,,4.08,,4.24,2651621.071416136,,62342608.65,0,"{""sUSDS"":0,""WBTC"":58.02,""wstETH"":37.46,""WETH"":4.52}"
105,USDC|2026-06-04,Exactly,Op Mainnet,$1.55m,1550000,4.07,4.07,3.96,,,4.07,,3.96,,,,,
106,USDC|2026-07-02,Exactly,Op Mainnet,$1.55m,1550000,4.04,4.04,3.82,,,4.04,,3.82,,,,,
107,USDC|2027-01-14,Exactly,Op Mainnet,$1.55m,1550000,4,4,3.5,,,4,,3.5,,,,,
108,USDC|2026-12-17,Exactly,Op Mainnet,$1.55m,1550000,3.92,3.92,3.73,,,3.92,,3.73,,,,,
109,VBUSDT,Yearn Finance,Katana,$3.17m,3170000,3.87,3.87,2.7,,,3.87,,2.7,,,,,
110,USDC|2026-09-24,Exactly,Op Mainnet,$1.55m,1550000,3.84,3.84,3.79,,,3.84,,3.79,,,,,
111,USDC|2026-10-22,Exactly,Op Mainnet,$1.55m,1550000,3.81,3.81,3.9,,,3.81,,3.9,,,,,
112,USDC|2026-11-19,Exactly,Op Mainnet,$1.55m,1550000,3.81,3.81,3.65,,,3.81,,3.65,,,,,
113,USDC|2026-08-27,Exactly,Op Mainnet,$1.55m,1550000,3.79,3.79,3.76,,,3.79,,3.76,,,,,
114,USDC|2026-07-30,Exactly,Op Mainnet,$1.55m,1550000,3.78,3.78,3.35,,,3.78,,3.35,,,,,
115,HYPERUSDCA,Morpho Blue,Arbitrum,"$952,413",952413,3.76,3.76,4.37,,,3.76,,4.37,952385.5245471746,,199029914.35,0,"{""sUSDS"":0.9,""sUSDai"":0.63,""PT-thBILL-18JUN2026"":9.36,""PT-sUSDai-18JUN2026"":9.64,""PT-USDai-18JUN2026"":50.71,""Unknown"":0,""weETH"":3.46,""thBILL"":5.37,""WBTC"":18.98,""WETH"":0.94,""PT-sUSDai-19FEB2026"":0}"
116,USDC|Euler Earn USDC,Euler V2,Arbitrum,"$605,099",605099,3.75,3.75,3.67,,,3.75,,3.67,,,,,
117,USDY,Toros,Base,"$889,024",889024,3.75,4.35,,,,,,4.35,,,,,
118,AAVEUSDC-AAVEGHO,Aura,Base,$4.17m,4170000,3.74,3.17,0.57,6.45,,0.57,,6.45,,,,,
119,WABASGHO-WABASUSDC|Aura,Beefy,Base,$1.02m,1020000,3.7,5.66,,,,,,5.66,,,,,
120,GTUSDCC,Morpho Blue,Base,$1.79m,1790000,3.66,3.66,4.14,,,3.66,,4.14,1730331.092924173,,6268327.18,0,"{""UBTC"":36.91,""WHYPE"":31.54,""kHYPE"":31.55}"
121,SPARKUSDC,Morpho Blue,Base,$9.1m,9100000,3.66,3.66,4.14,,,3.66,,4.14,0,,,,
122,SUSDS,Sky Lending,Arbitrum,$358.1m,358100000,3.65,3.71,,,,,,3.71,,,,,
123,EARNAUSD|earnAUSD/AUSD,Curvance,Monad,$16.64m,16640000,3.57,0,3.57,1.52,,3.57,,1.52,,,,,
124,USDY|US Dollar Yield,Ondo Yield Assets,Solana,$180.36m,180360000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
125,USDY|US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.58m,5580000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
126,USDC,Compound V3,Base,"$930,436",930436,3.51,3.51,3.85,,,3.51,,3.85,,,,,
127,GTUSDCC,Morpho Blue,Unichain,$1.09m,1090000,3.46,3.46,6.55,,,3.46,,6.55,1730331.092924173,,6268327.18,0,"{""UBTC"":36.91,""WHYPE"":31.54,""kHYPE"":31.55}"
128,BBQUSDC,Morpho Blue,Arbitrum,$14.62m,14620000,3.44,3.44,3.6,,,3.44,,3.6,3453708.1854201355,,506501017.33,0,"{""PT-USDai-18JUN2026"":22.94,""XAUt0"":0.09,""weETH"":50.22,""syrupUSDC"":5,""WETH"":0.72,""wsrUSD"":0,""wstETH"":18.06,""WBTC"":2.99,""siUSD"":0}"
129,PYUSD,Kamino Lend,Solana,$11.14m,11140000,3.43,3.43,3.58,,,3.43,,3.58,,,,,
130,GTUSDC,Morpho Blue,Katana,$4.45m,4450000,3.42,3.42,2.83,,,3.42,,2.83,,,,,
131,SUSDAI-USDC,Curve DEX,Arbitrum,$3.76m,3760000,3.39,3.39,4.23,,,3.39,,4.23,,,,,
132,USDC,Aave V3,Base,$24.66m,24660000,3.33,3.33,3.21,,,3.33,,3.21,,,,,
133,WYLDS,Hastra,Solana,$2.01m,2009999.9999999998,3.31,3.31,3.29,,,3.31,,3.29,,,,,
134,EARNAUSD,Neverland,Monad,$2.96m,2960000,3.26,0,3.26,3.62,,3.26,,3.62,,,,,
135,CUSDO,OpenEden USDO,Solana,$5.7m,5700000,3.24,3.24,3.24,3.24,,3.24,,3.24,,,,,
136,USDS,Kamino Lend,Solana,$2.07m,2069999.9999999998,3.23,3.23,2,,,3.23,,2,,,,,
137,GTUSDCP,Morpho Blue,Arbitrum,$2.65m,2650000,3.09,3.09,3.54,,,3.09,,3.54,2651621.071416136,,62342608.65,0,"{""sUSDS"":0,""WBTC"":58.02,""wstETH"":37.46,""WETH"":4.52}"
138,USDT|Main Pool,Save,Solana,"$760,153",760153,2.96,2.96,3.33,,,2.96,,3.33,,,,,
139,USDC,Compound V3,Arbitrum,$3.57m,3570000,2.88,2.88,2.43,,,2.88,,2.43,,,,,
140,USDT,Aave V3,Op Mainnet,"$826,109",826109,2.74,2.74,2.42,,,2.74,,2.42,,,,,
141,GTUSDCC,Morpho Blue,Arbitrum,$3.33m,3330000,2.67,2.67,3.41,,,2.67,,3.41,1730331.092924173,,6268327.18,0,"{""UBTC"":36.91,""WHYPE"":31.54,""kHYPE"":31.55}"
142,BBQUSDT0,Morpho Blue,Arbitrum,$19.5m,19500000,2.66,2.66,3.55,,,2.66,,3.55,71464.76741639731,,659727507.85,0,"{""weETH"":27.06,""sUSDS"":26.44,""sUSDe"":0.04,""WBTC"":18.07,""wstETH"":8.19,""WETH"":20.2}"
143,GTAUSD,Morpho Blue,Katana,"$773,177",773177,2.6,2.6,1.1,,,2.6,,1.1,,,,,
144,USDPY,Toros,Op Mainnet,$1.08m,1080000,2.56,1.92,,,,,,1.92,,,,,
145,USDC|Main Pool,Save,Solana,$7.4m,7400000,2.55,2.55,2.57,,,2.55,,2.57,,,,,
146,USDT,Compound V3,Op Mainnet,$1.13m,1130000,2.5,2.5,2.14,,,2.5,,2.14,,,,,
147,USDG,Loopscale,Solana,$3.17m,3170000,2.5,2.5,2.59,,,2.5,,2.59,,,,,
148,USDC,Aave V3,Op Mainnet,$3.38m,3380000,2.38,2.38,1.87,,,2.38,,1.87,,,,,
149,HYUSD,Loopscale,Solana,"$809,477",809477,2.32,2.32,2.06,,,2.32,,2.06,,,,,
150,USDT,Compound V3,Arbitrum,$7.05m,7050000,2.32,2.32,1.99,,,2.32,,1.99,,,,,
151,USDC,Revert Lend,Base,$2.60m,2598212,7.22,7.22,0,7.580000000000001,,7.2700000000000005,,,2598212,,,,
152,baseUSD,Tokemak,Base,$5.67m,5672290,5.489999999999999,3.5900000000000003,1.9,7.59,,6.72,,,5672290,,,,
