rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
36,USDC,Neverland,Monad,$15.41m,15410000,8.61,3.78,4.83,8.22,,4.83,,8.22,,,,,
37,APXUSD|For LP | Maturity 18JUN2026,Pendle,Base,$3.59m,3590000,8.6,7.8,0.8,8.61,,0.8,,8.61,,,,,
38,SUSDAI|For LP | Maturity 18JUN2026,Pendle,Arbitrum,$6.39m,6390000,8.6,7.83,0.77,7.7,,0.77,,7.7,,,,,
39,SUSDAI|For LP | Maturity 15OCT2026,Pendle,Arbitrum,$11.26m,11260000,8.44,7.78,0.67,7.75,,0.67,,7.75,,,,,
40,MSUSD-USDC|Aerodrome,Beefy,Base,"$693,412",693412,8.26,10.11,,,,,,10.11,,,,,
41,USDC,DeltaPrime,Arbitrum,"$650,330",650330,8.24,8.24,6.43,,,8.24,,6.43,,,,,
42,USDC,Loopscale,Solana,$1.21m,1210000,8.24,7.19,1.05,8.38,,1.05,,8.38,,,,,
43,FEUSDH,Morpho Blue,Hyperliquid L1,$4.13m,4130000,8.01,8.01,7.56,,,8.01,,7.56,4125818.886782042,,35873392.35,10.31,"{""WHYPE"":81.83,""UBTC"":9.25,""kHYPE"":8.92}"
44,USDT0,Neverland,Monad,$3.69m,3690000,7.82,4.32,3.49,9.15,,3.49,,9.15,,,,,
45,FEUSDC2,Morpho Blue,Hyperliquid L1,$20.32m,20320000,7.77,7.77,7.3,,,7.77,,7.3,20330954.02924731,,29660553.75,40.67,"{""WHYPE"":84.8,""wstHYPE"":1.09,""kHYPE"":14.1}"
46,FEUSDC,Morpho Blue,Hyperliquid L1,$19.28m,19280000,7.74,7.74,6.34,,,7.74,,6.34,19290109.24192176,,74693925.38,20.52,"{""kHYPE"":99.96,""PT-kHYPE-19MAR2026"":0.04}"
47,SUSDAI|30d unlock,USD AI,Arbitrum,$258.59m,258589999.99999997,7.53,7.53,7.11,,,7.53,,7.11,,,,,
48,BBQUSD1,Morpho Blue,Monad,"$948,858",948858,7.49,2.09,5.4,115,,5.4,,115,747854.8812203411,,49211541.27,0,"{""wsrUSD"":100}"
49,USDC|arbUSD,AUTOfinance,Arbitrum,$3.35m,3350000,7.44,5.99,1.45,11.48,,1.45,,11.48,,,,,
50,FEUSDE,Morpho Blue,Hyperliquid L1,"$822,783",822783,7.3,7.3,8.85,,,7.3,,8.85,821808.1964806712,,16166575.24,4.84,"{""UBTC"":42.19,""WHYPE"":57.81}"
51,SYZUSD,Yuzu Money,Monad,$12.92m,12920000,7.19,7.19,7.55,,,7.19,,7.55,,,,,
52,HYPERUSDCA,Morpho Blue,Monad,$19.11m,19110000,7.18,4.05,3.13,7.06,,3.13,,7.06,860199.0955100976,,199100938.54,0,"{""PT-USDai-18JUN2026"":20.92,""WBTC"":19.31,""WETH"":3.14,""thBILL"":12.55,""weETH"":11.51,""sUSDai"":0.7,""PT-thBILL-18JUN2026"":8.27,""sUSDS"":12.9,""PT-sUSDai-18JUN2026"":10.7}"
53,FEUSDT02,Morpho Blue,Hyperliquid L1,$1.88m,1880000,7.08,7.08,7.57,,,7.08,,7.57,1875936.761613153,,55123620.24,3.29,"{""thBILL"":58.08,""hwHLP"":3.25,""kHYPE"":18.88,""WHLP"":0.66,""UETH"":8.52,""WHYPE"":2.22,""UBTC"":6.9,""hbUSDT"":1.46,""PT-hbUSDT-18DEC2025"":0.03}"
54,USDG,Kamino Lend,Solana,$1.39m,1390000,6.88,6.88,6.05,,,6.88,,6.05,,,,,
55,AUSD|syzUSD/AUSD,Curvance,Monad,"$935,005",935005,6.81,4.31,2.5,6.84,,2.5,,6.84,,,,,
56,USDAI|For buying PT-USDai-15OCT2026,Pendle,Arbitrum,"$887,698",887698,6.8,6.8,7.06,,,6.8,,7.06,,,,,
57,EDGEUSDC,Morpho Blue,Base,"$877,908",877908,6.76,3.95,2.82,6.37,,2.82,,6.37,101815.76439166641,,29892354.88,0.34,"{""sUSDS"":7.84,""WBTC"":60.77,""wstETH"":31.38}"
58,AAVEGHO-USDT-USDC,Aura,Arbitrum,$3.26m,3260000,6.62,6.53,0.1,7.57,,0.1,,7.57,,,,,
59,WAARBUSDCN-WAARBUSDT-WAARBGHO|Aura,Beefy,Arbitrum,$1.69m,1690000,6.61,5.36,,,,,,5.36,,,,,
60,BBQAUSD,Morpho Blue,Monad,"$903,476",903476,6.53,0.95,5.58,8.57,,5.58,,8.57,916105.3551166443,,229033068.4,0,"{""wstETH"":10.63,""wsrUSD"":88.55,""XAUt0"":0.82,""SOL"":0}"
61,DTUSDC,Lagoon,Base,"$685,820",685820,6.43,6.43,5.62,,,6.43,,5.62,,,,,
62,USDAI|For buying PT-USDai-18JUN2026,Pendle,Arbitrum,$36.73m,36730000,6.4,6.4,5.97,,,6.4,,5.97,,,,,
63,AUSD|vUSD/AUSD,Curvance,Monad,$1.46m,1460000,6.37,4.01,2.36,6.26,,2.36,,6.26,,,,,
64,USDC,MortgageFi,Base,"$788,607",788607,6.35,8.2,,,,,,8.2,,,,,
65,EARNAUSD,Upshift,Monad,$35.78m,35780000,6.25,4.88,1.37,7.87,,1.37,,7.87,,,,,
66,BBQUSDT0,Morpho Blue,Monad,$5.82m,5820000,6.07,2.09,3.98,6.62,,3.98,,6.62,72905.32811757186,,659869883.71,0,"{""weETH"":40.82,""syrupUSDC"":50.32,""sUSDS"":0.09,""sUSDe"":0.08,""wstETH"":4.74,""WETH"":3.95}"
67,USDC,Gains Network,Arbitrum,$5.4m,5400000,6,6,6.26,,,6,,6.26,,,,,
68,USDC,Extra Finance Leverage Farming,Base,$3.9m,3900000,5.89,5.89,5.66,,,5.89,,5.66,,,,,
69,GHO,Fluid Lending,Arbitrum,$2.67m,2670000,5.81,5.81,5.98,,,5.81,,5.98,,,,,
70,USDC,Harmonix Finance,Arbitrum,"$779,863",779863,5.8,5.8,5.5,,,5.8,,5.5,,,,,
71,USDC,Fluid Lending,Base,$15.07m,15070000,5.78,4.25,1.53,6.42,,1.53,,6.42,,,,,
72,BBQUSDC,Morpho Blue,Base,$19.95m,19950000,5.57,5.57,5.52,,,5.57,,5.52,2872805.4143354287,,507028095.56,0,"{""PT-USDai-18JUN2026"":36.28,""weETH"":55.67,""syrupUSDC"":4.29,""XAUt0"":0.05,""WBTC"":3.71,""wsrUSD"":0,""siUSD"":0}"
73,USDC|Autopilot,Harvest Finance,Base,"$663,414",663414,5.53,5.53,5.27,,,5.53,,5.27,,,,,
74,VBUSDC,Yearn Finance,Katana,$7.49m,7490000,5.4,4.22,1.19,2.74,,1.19,,2.74,,,,,
75,USDC|40 Acres,Harvest Finance,Base,$1.98m,1980000,5.34,5.34,6.59,,,5.34,,6.59,,,,,
76,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.11m,8109999.999999999,5.3,3.3,2,5.3,,2,,5.3,,,,,
77,USDC,Fluid Lending,Arbitrum,$42.73m,42730000,5.28,4.49,0.79,6.19,,0.79,,6.19,,,,,
78,USDC,Moonwell Lending,Base,$1.98m,1980000,5.18,3.88,1.3,4.63,,1.3,,4.63,,,,,
79,USDC,HyperLend Pooled,Hyperliquid L1,$13.09m,13090000,5.05,5.05,4.95,,,5.05,,4.95,,,,,
80,MWUSDC,Morpho Blue,Base,$9.74m,9740000,4.99,3.99,1,4.57,,1,,4.57,22600.03318717296,,,,"{""Unknown"":100}"
81,USDC-USDT|0.01%,Uniswap V3,Arbitrum,$2.55m,2550000,4.96,4.96,2.18,3.81,,2.18,,3.81,,,,,
82,USDY,Toros,Base,"$889,464",889464,4.93,4.4,,,,,,4.4,,,,,
83,VBUSDT,Yearn Finance,Katana,$4.37m,4370000,4.9,2.67,2.22,2.7,,2.22,,2.7,,,,,
84,USDC|SuperchargerV2,WOOFi Earn,Base,"$538,314",538314,4.87,4.87,4.86,,,4.87,,4.86,,,,,
85,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.67m,1670000,4.87,4.87,6.32,,,4.87,,6.32,1651688.541527687,,6346952.7,0,"{""kHYPE"":22.73,""UBTC"":50.75,""WHYPE"":26.51}"
86,GHO,Fluid Lending,Base,"$848,852",848852,4.86,4.86,3.93,,,4.86,,3.93,,,,,
87,GTUSDC,Morpho Blue,Katana,$4.14m,4139999.9999999995,4.83,3.35,1.48,3.25,,1.48,,3.25,,,,,
88,USDC-ALUSD|stable - 0.05%,Velodrome V2,Op Mainnet,$1.62m,1620000,4.78,4.78,5.27,,,4.78,,5.27,,,,,
89,GTUSDCP,Morpho Blue,Op Mainnet,$7.04m,7040000,4.73,3.17,1.56,4.71,,1.56,,4.71,1910244.7751536344,,63077124.96,0,"{""WETH"":1.5,""WBTC"":64.47,""wstETH"":34.03,""sUSDS"":0}"
90,BBQUSDC,Morpho Blue,Monad,$1.83m,1830000,4.71,1.59,3.13,4.49,,3.13,,4.49,2872805.4143354287,,507028095.56,0,"{""PT-USDai-18JUN2026"":36.28,""weETH"":55.67,""syrupUSDC"":4.29,""XAUt0"":0.05,""WBTC"":3.71,""wsrUSD"":0,""siUSD"":0}"
91,USDC|SuperchargerV2,WOOFi Earn,Arbitrum,"$773,325",773325,4.71,4.71,4.71,,,4.71,,4.71,,,,,
92,USDC|Morpho,Beefy,Base,$1.39m,1390000,4.66,5,,,,,,5,,,,,
93,USDC,Kamino Lend,Solana,$7.86m,7860000,4.59,4.59,4.09,,,4.59,,4.09,,,,,
94,FEUSDT0,Morpho Blue,Hyperliquid L1,$12.11m,12110000,4.55,4.55,7.59,,,4.55,,7.59,12108278.56637341,,95189962.04,11.28,"{""PT-kHYPE-19MAR2026"":5.65,""beHYPE"":0.42,""UBTC"":6.88,""WHYPE"":28.98,""kHYPE"":57.54,""wstHYPE"":0.52}"
95,YCSUSDC,Morpho Blue,Base,"$519,665",519665,4.49,4.49,5.39,,,4.49,,5.39,519182.75354101876,,107456733.97,0,"{""cbLTC"":11.67,""cbXRP"":14.17,""superOETHb"":1.49,""cbETH"":3.95,""cbADA"":29.23,""wstETH"":0.97,""cbDOGE"":34.78,""cbBTC"":2.81,""rETH"":0.91}"
96,USDC|Dolomite Balance,Dolomite,Arbitrum,$1.39m,1390000,4.44,4.44,5.9,,,4.44,,5.9,,,,,
97,USDC,Compound V3,Base,"$924,172",924172,4.38,4.38,4.03,,,4.38,,4.03,,,,,
98,WABASGHO-WABASUSDC|Aura,Beefy,Base,"$980,694",980694,4.32,6.18,,,,,,6.18,,,,,
99,AAVEUSDC-AAVEGHO,Aura,Base,$3.04m,3040000,4.32,4.32,0,6.91,,0,,6.91,,,,,
100,HYPERUSDCA,Morpho Blue,Arbitrum,"$899,129",899129,4.3,4.3,4.27,,,4.3,,4.27,860199.0955100976,,199100938.54,0,"{""PT-USDai-18JUN2026"":20.92,""WBTC"":19.31,""WETH"":3.14,""thBILL"":12.55,""weETH"":11.51,""sUSDai"":0.7,""PT-thBILL-18JUN2026"":8.27,""sUSDS"":12.9,""PT-sUSDai-18JUN2026"":10.7}"
101,GTUSDCF,Morpho Blue,Base,"$715,391",715391,4.2,4.2,5.17,,,4.2,,5.17,1432893.5638051943,,110142084.66,0,"{""cbETH"":6.98,""cbDOGE"":0,""cbXRP"":0.02,""cbADA"":0,""cbBTC"":92.99}"
102,USDC|2027-01-14,Exactly,Op Mainnet,$1.59m,1590000,4.12,4.12,3.56,,,4.12,,3.56,,,,,
103,USDC|2026-06-04,Exactly,Op Mainnet,$1.59m,1590000,4.07,4.07,4,,,4.07,,4,,,,,
104,USDC|2026-07-02,Exactly,Op Mainnet,$1.59m,1590000,4.06,4.06,3.86,,,4.06,,3.86,,,,,
105,STEAKUSDC,Morpho Blue,Base,$109.7m,109700000,4.01,4.01,4.27,,,4.01,,4.27,171055.61395746912,,64816314.12,0,"{""wstETH"":17.35,""WBTC"":81.56,""WETH"":1.08}"
106,GTUSDCP,Morpho Blue,Base,$66.2m,66200000,4.01,4.01,4.27,,,4.01,,4.27,1910244.7751536344,,63077124.96,0,"{""WETH"":1.5,""WBTC"":64.47,""wstETH"":34.03,""sUSDS"":0}"
107,FRUSDC,Morpho Blue,Base,$23.77m,23770000,4.01,4.01,4.15,,,4.01,,4.15,23775069.89142397,,0,0,"{""cbBTC"":100}"
108,TERMUSDC,Morpho Blue,Base,"$979,204",979204,4.01,4.01,4.15,,,4.01,,4.15,979212.8121850274,,198975945.29,0.49,"{""cbBTC"":100}"
109,PUSDC,Morpho Blue,Base,$25.65m,25650000,4.01,4.01,4.28,,,4.01,,4.28,25652840.01272292,,1024111740.02,2.44,"{""cbBTC"":100}"
110,USDC|2026-12-17,Exactly,Op Mainnet,$1.59m,1590000,4.01,4.01,3.78,,,4.01,,3.78,,,,,
111,SUSDAI-USDC,Curve DEX,Arbitrum,$3.41m,3410000,3.98,3.98,4.24,,,3.98,,4.24,,,,,
112,BBQUSDC,Morpho Blue,Arbitrum,$2.87m,2870000,3.92,3.92,3.84,,,3.92,,3.84,2872805.4143354287,,507028095.56,0,"{""PT-USDai-18JUN2026"":36.28,""weETH"":55.67,""syrupUSDC"":4.29,""XAUt0"":0.05,""WBTC"":3.71,""wsrUSD"":0,""siUSD"":0}"
113,USDC|2026-09-24,Exactly,Op Mainnet,$1.59m,1590000,3.91,3.91,3.77,,,3.91,,3.77,,,,,
114,USDC|2026-11-19,Exactly,Op Mainnet,$1.59m,1590000,3.9,3.9,3.66,,,3.9,,3.66,,,,,
115,USDC|2026-10-22,Exactly,Op Mainnet,$1.59m,1590000,3.9,3.9,3.86,,,3.9,,3.86,,,,,
116,USDC|2026-08-27,Exactly,Op Mainnet,$1.59m,1590000,3.87,3.87,3.72,,,3.87,,3.72,,,,,
117,USDC|2026-07-30,Exactly,Op Mainnet,$1.59m,1590000,3.87,3.87,3.33,,,3.87,,3.33,,,,,
118,USDC|TermMax USDC Vault,TermMax,Base,$1.24m,1240000,3.81,3.81,2.31,,,3.81,,2.31,,,,,
119,HFUSDC,Morpho Blue,Base,"$881,797",881797,3.75,3.75,0.4,,,3.75,,0.4,881802.1741726946,,11115507.31,7.35,"{""Unknown"":6.13,""cbBTC"":56.23,""WETH"":37.64}"
120,CSUSDC,Morpho Blue,Base,$3.3m,3300000,3.69,3.69,5.41,,,3.69,,5.41,1.0057017120565659,,75984337.65,0,"{""wstETH"":64.88,""weETH"":35.12}"
121,USDG,Loopscale,Solana,$1.3m,1300000,3.67,3.67,2.67,,,3.67,,2.67,,,,,
122,GTUSDT,Morpho Blue,Katana,$61.06m,61060000,3.66,1.9,1.76,1.89,,1.76,,1.89,9.99983603016316e-7,,39999.34,0,"{""WHYPE"":100}"
123,SUSDS,Sky Lending,Arbitrum,$358.2m,358200000,3.65,3.65,3.7,,,3.65,,3.7,,,,,
124,USDS,Kamino Lend,Solana,$1.36m,1360000,3.61,3.61,2.25,,,3.61,,2.25,,,,,
125,GTUSDCC,Morpho Blue,Base,$2.01m,2009999.9999999998,3.6,3.6,4.13,,,3.6,,4.13,1651688.541527687,,6346952.7,0,"{""kHYPE"":22.73,""UBTC"":50.75,""WHYPE"":26.51}"
126,SPARKUSDC,Morpho Blue,Base,$9.1m,9100000,3.57,3.57,4.13,,,3.57,,4.13,0,,,,
127,USDY|US Dollar Yield,Ondo Yield Assets,Solana,$180.43m,180430000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
128,USDY|US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.59m,5590000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
129,USDC,Aave V3,Base,$22.43m,22430000,3.42,3.42,3.3,,,3.42,,3.3,,,,,
130,GTUSDCP,Morpho Blue,Arbitrum,$1.91m,1910000,3.39,3.39,3.59,,,3.39,,3.59,1910244.7751536344,,63077124.96,0,"{""WETH"":1.5,""WBTC"":64.47,""wstETH"":34.03,""sUSDS"":0}"
131,USDC-USDT-PYUSD,Carrot Liquidity,Solana,$1.4m,1400000,3.33,3.33,1.61,,,3.33,,1.61,,,,,
132,WYLDS,Hastra,Solana,$1.98m,1980000,3.27,3.27,3.29,,,3.27,,3.29,,,,,
133,CUSDO,OpenEden USDO,Solana,$5.7m,5700000,3.24,3.24,3.24,3.24,,3.24,,3.24,,,,,
134,USDC-MUSD|CL10 - 0.05%,Aerodrome Slipstream,Base,"$534,285",534285,3.23,3.23,12.99,,,3.23,,12.99,,,,,
135,GTUSDCC,Morpho Blue,Unichain,$1.09m,1090000,3.21,3.21,6.32,,,3.21,,6.32,1651688.541527687,,6346952.7,0,"{""kHYPE"":22.73,""UBTC"":50.75,""WHYPE"":26.51}"
136,USDC,Aave V3,Arbitrum,$17.47m,17470000,3.2,3.2,4.03,,,3.2,,4.03,,,,,
137,USDC|Euler Earn USDC,Euler V2,Arbitrum,"$592,253",592253,3.04,3.04,3.57,,,3.04,,3.57,,,,,
138,USDT|Main Pool,Save,Solana,"$734,521",734521,2.99,2.99,3.13,,,2.99,,3.13,,,,,
139,USDY,Toros,Op Mainnet,"$756,446",756446,2.88,2.57,,,,,,2.57,,,,,
140,EARNAUSD|earnAUSD/AUSD,Curvance,Monad,$15.72m,15720000,2.87,0,2.87,1.87,,2.87,,1.87,,,,,
141,BBQUSDT0,Morpho Blue,Arbitrum,$18.7m,18700000,2.87,2.87,3.48,,,2.87,,3.48,72905.32811757186,,659869883.71,0,"{""weETH"":40.82,""syrupUSDC"":50.32,""sUSDS"":0.09,""sUSDe"":0.08,""wstETH"":4.74,""WETH"":3.95}"
142,GTUSDCC,Morpho Blue,Arbitrum,$3.36m,3360000,2.85,2.85,3.4,,,2.85,,3.4,1651688.541527687,,6346952.7,0,"{""kHYPE"":22.73,""UBTC"":50.75,""WHYPE"":26.51}"
143,STEAKUSDC,Morpho Blue,Katana,$36.54m,36540000,2.77,1.29,1.48,2.08,,1.48,,2.08,171055.61395746912,,64816314.12,0,"{""wstETH"":17.35,""WBTC"":81.56,""WETH"":1.08}"
144,USDC|Harvest USDC vault Base,Fusion by IPOR,Base,"$663,479",663479,2.75,2.75,4.89,,,2.75,,4.89,,,,,
145,USDT,Aave V3,Op Mainnet,"$840,230",840230,2.71,2.71,2.52,,,2.71,,2.52,,,,,
146,EARNAUSD,Neverland,Monad,$3.58m,3580000,2.65,0,2.65,3.5,,2.65,,3.5,,,,,
147,PYUSD,Kamino Lend,Solana,$11.12m,11120000,2.63,2.63,3.69,,,2.63,,3.69,,,,,
148,USDT,Compound V3,Op Mainnet,$1.1m,1100000,2.53,2.53,2.17,,,2.53,,2.17,,,,,
149,GTAUSD,Morpho Blue,Katana,"$905,349",905349,2.52,2.52,1.35,,,2.52,,1.35,,,,,
150,USDC,Yearn Finance,Base,$1.04m,1040000,2.5,2.5,2.41,,,2.5,,2.41,,,,,
151,USDC,Revert Lend,Base,$2.56m,2559116,6.419999999999999,6.419999999999999,0,7.13,,7.22,,,2559116,,,,
152,baseUSD,Tokemak,Base,$6.12m,6117765,5.42,3.5999999999999996,1.82,7.46,,6.97,,,6117765,,,,
