rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
30,SUSDAI,pendle,Arbitrum,$8.99m,8994791,7.72776,7.25968,0.46808,,,8.21804,,,8994791,,,,
31,MSUSD-USDC,extra finance leverage farming,Base,$983.0k,982952,7.59107,7.59107,,,,8.64363,,,982952,,,,
32,BBQUSDC,morpho blue,Base,$4.10m,4103503,5.3496,5.3496,0,,,5.43076,,,4107569.958799584,,267995732.16,0,"{""SOL"":10.85,""AERO"":0.15,""weETH"":0,""PT-USDai-18JUN2026-(ARB)"":27.54,""cbETH"":0.03,""cbLTC"":9.99,""cbADA"":2.61,""WETH"":0.15,""wsrUSD"":0,""cbBTC"":4,""cbXRP"":41.02,""LBTC"":0,""cUSDO"":0,""deSPXA"":0.06,""wstETH"":0.11,""cbDOGE"":3.51}"
33,MSUSD-USDC,aerodrome v1,Base,$8.01m,8008582,7.06617,7.06617,7.06617,,,8.07718,,,8008582,,,,
34,SUSDAI,usd ai,Arbitrum,$299.48m,299482459,7.06,7.06,,,,7.23358,,,299482459,,,,
35,DAI-USDT,uniswap v3,Polygon,$687.6k,687639,7.01501,7.01501,,,,7.57698,,,687639,,,,
36,USDAI,pendle,Arbitrum,$782.4k,782357,6.88775,6.88775,,,,7.21958,,,782357,,,,
37,USDAI,pendle,Arbitrum,$35.65m,35648034,6.87211,6.87211,,,,6.66496,,,35648034,,,,
38,USDC,gains network,Arbitrum,$5.15m,5146653,6.80707,6.80707,,,,6.58039,,,5146653,,,,
39,USDC,spectra metavaults,Base,$5.59m,5591501,6.67204,5.00649,1.66554,,,4.06496,,,5591501,,,,
40,MSUSD-USDC,beefy,Base,$651.7k,651737,6.62753,6.62753,,,,7.54737,,,651737,,,,
41,USDAI,pendle,Arbitrum,$782.4k,782357,6.40884,4.57913,1.82971,,,2.85941,,,782357,,,,
42,USDC,extra finance leverage farming,Base,$3.64m,3636221,6.37432,6.37432,,,,6.04733,,,3636221,,,,
43,USDC,arcadia v2,Base,$506.8k,506829,6.00214,6.00214,,,,9.43633,,,506829,,,,
44,BBQUSDC,morpho blue,Base,$24.13m,24133444,5.3496,5.3496,0,,,5.49562,,,4107569.958799584,,267995732.16,0,"{""SOL"":10.85,""AERO"":0.15,""weETH"":0,""PT-USDai-18JUN2026-(ARB)"":27.54,""cbETH"":0.03,""cbLTC"":9.99,""cbADA"":2.61,""WETH"":0.15,""wsrUSD"":0,""cbBTC"":4,""cbXRP"":41.02,""LBTC"":0,""cUSDO"":0,""deSPXA"":0.06,""wstETH"":0.11,""cbDOGE"":3.51}"
45,GHO,fluid lending,Arbitrum,$3.60m,3604828,5.58,2.69,2.89,,,5.80432,,,3604828,,,,
46,DTUSDC,lagoon,Base,$691.9k,691869,5.54002,5.54002,,,,6.05825,,,691869,,,,
47,USDC,mortgagefi,Base,$747.8k,747790,5.41,5.41,,,,5.95883,,,747790,,,,
48,USDC,harmonix finance,Arbitrum,$685.2k,685154,5.34093,5.34093,0,,,5.82712,,,685154,,,,
49,CRVUSD,curve llamalend,Arbitrum,$898.7k,898667,5.3404,5.3404,0,,,8.51598,,,898667,,,,
50,GTUSDCF,morpho blue,Base,$1.29m,1293265,5.30566,5.30566,0,,,5.03421,,,1293265,,,,
51,YCSUSDC,morpho blue,Base,$538.9k,538895,4.7668,4.7668,0,,,5.12062,,,538875.3349315355,,107437102.97,0,"{""cbETH"":2.6,""cbLTC"":11.58,""cbXRP"":14.06,""superOETHb"":0.52,""cbBTC"":7.45,""mBASIS"":1.36,""cbDOGE"":33.98,""rETH"":0.6,""cbADA"":27.38,""wstETH"":0.47}"
52,DAI,aave v3,Polygon,$657.6k,657642,4.96318,4.96318,,,,4.4934,,,657642,,,,
53,USDC,gains network,Base,$2.19m,2190236,4.91404,4.91404,,,,2.69077,,,2190236,,,,
54,USDC,harvest finance,Base,$915.3k,915290,4.91,4.91,,,,5.15899,,,915290,,,,
55,USDC,fluid lending,Arbitrum,$48.25m,48254794,4.89,4.89,,,,5.52192,,,48254794,,,,
56,USDC,fluid lending,Base,$12.57m,12570658,4.83,4.83,,,,5.70567,,,12570658,,,,
57,USDC,beefy,Base,$1.86m,1856159,4.7719,4.7719,,,,4.96622,,,1856159,,,,
58,BBQUSDC,morpho blue,Arbitrum,$13.64m,13641121,5.3496,5.3496,0,,,4.06269,,,4107569.958799584,,267995732.16,0,"{""SOL"":10.85,""AERO"":0.15,""weETH"":0,""PT-USDai-18JUN2026-(ARB)"":27.54,""cbETH"":0.03,""cbLTC"":9.99,""cbADA"":2.61,""WETH"":0.15,""wsrUSD"":0,""cbBTC"":4,""cbXRP"":41.02,""LBTC"":0,""cUSDO"":0,""deSPXA"":0.06,""wstETH"":0.11,""cbDOGE"":3.51}"
59,GHO,fluid lending,Base,$831.4k,831407,4.73,4.73,,,,4.52228,,,831407,,,,
60,USDC,fusion by ipor,Base,$915.2k,915248,4.62886,4.62886,0,,,4.86467,,,915248,,,,
61,USDT,folks finance xchain,Polygon,$989.4k,989430,4.537,4.537,0,,,4.5801,,,989430,,,,
62,USDC,ample,Base,$4.33m,4330100,4.43566,4.43566,,,,4.68836,,,4330100,,,,
63,USDC,compound v3,Base,$942.3k,942300,4.41437,4.41437,0,,,4.66472,,,942300,,,,
64,USDC,dolomite,Arbitrum,$1.49m,1494808,4.39758,4.39758,0,,,5.02177,,,1494808,,,,
65,STEAKUSDC,morpho blue,Base,$458.59m,458587105,4.5768,4.5768,0,,,4.26126,,,458589129.95552397,,449920668.24,0.05,"{""cbBTC"":95.64,""WETH"":4.1,""cbETH"":0.21,""wstETH"":0.03}"
66,GTUSDCP,morpho blue,Base,$373.66m,373658590,4.5767,4.5767,0,,,4.26149,,,373626196.6211309,,308339871.64,0.37,"{""cbBTC"":94.22,""wstETH"":0.13,""WETH"":5.04,""cbETH"":0.61}"
67,PUSDC,morpho blue,Base,$36.37m,36372818,4.36736,4.36736,0,,,4.25712,,,36372818,,,,
68,FRUSDC,morpho blue,Base,$23.82m,23822634,4.36228,4.36228,0,,,4.25821,,,23822634,,,,
69,USDC,termmax,Base,$1.25m,1253016,4.36035,4.36035,,,,2.61558,,,1253016,,,,
70,GTUSDCP,morpho blue,Base,$80.09m,80085505,4.5767,4.5767,0,,,4.26448,,,373626196.6211309,,308339871.64,0.37,"{""cbBTC"":94.22,""wstETH"":0.13,""WETH"":5.04,""cbETH"":0.61}"
71,GTUSDA,gauntlet,Base,$66.85m,66845214,4.29434,4.29434,,4.46044,,4.53887,,,66845214,,,,
72,STEAKUSDC,morpho blue,Base,$154.66m,154661668,4.5768,4.5768,0,,,4.26415,,,458589129.95552397,,449920668.24,0.05,"{""cbBTC"":95.64,""WETH"":4.1,""cbETH"":0.21,""wstETH"":0.03}"
73,USDC-USDC,uniswap v3,Polygon,$5.43m,5433155,4.25746,4.25746,,,,4.9212,,,5433155,,,,
74,USDC,lazy summer protocol,Base,$1.37m,1373620,4.23631,3.54847,0.68784,3.25984,,3.96893,,,1373620,,,,
75,AAVEGHO-USDT-USDC,balancer v3,Arbitrum,$1.62m,1624305,4.13644,4.13644,0,,,4.49175,,,1624305,,,,
76,WAARBUSDCN-WAARBUSDT-WAARBGHO,beefy,Arbitrum,$1.42m,1417971,4.13644,4.13644,,,,4.55836,,,1417971,,,,
77,HFUSDC,morpho blue,Base,$883.5k,883459,4.08946,4.08946,0,,,2.52075,,,883459,,,,
78,GTUSDCC,morpho blue,Unichain,$841.6k,841644,4.07473,4.07473,0,,,5.19664,,,841644,,,,
79,EDGEUSDC,morpho blue,Base,$654.0k,654023,4.0921,4.0921,0,,,6.98304,,,654015.2544569011,,36337710.09,1.77,"{""wstETH"":12.09,""WETH"":2.2,""cbBTC"":9.17,""mBASIS"":1.47,""uniBTC"":75.08}"
80,USDC,yo protocol,Base,$15.49m,15492250,4.0356,4.0356,,,,3.9798,,,15492250,,,,
81,USDC,yo protocol,Arbitrum,$546.2k,546188,4.0356,4.0356,,,,3.98226,,,546188,,,,
82,USDC,moonwell lending,Base,$1.76m,1759692,4.01641,4.01641,0,,,4.94477,,,1759692,,,,
83,CSUSDC,morpho blue,Base,$2.67m,2671324,4.0082,4.0082,0,,,5.35458,,,2670488.7468522806,,112353071.49,0,"{""superOETHb"":0.08,""cbETH"":0.94,""cbBTC"":1.78,""yoUSD"":89.43,""WETH"":5.93}"
84,GTUSDCP,morpho blue,Arbitrum,$1.99m,1992905,3.93331,3.93331,0,,,4.12098,,,1992905,,,,
85,GTUSDCC,morpho blue,Base,$2.01m,2005202,4.1111,4.1111,0,,,3.83237,,,2005175.237136546,,281431423.02,0,"{""wstETH"":0.4,""WETH"":14.75,""cbETH"":27.86,""cbBTC"":49.83,""weETH"":2.71,""LBTC"":4.44}"
86,SPARKUSDC,morpho blue,Base,$8.82m,8817534,4.1094,4.1094,0,,,3.82705,,,8817415.909647092,,0,0.44,"{""WETH"":100}"
87,RWAUSDI,multipli.fi,Base,$118.25m,118254169,3.888,3.888,,,,3.888,,,118254169,,,,
88,BBQUSDC,morpho blue,Arbitrum,$2.33m,2328256,5.3496,5.3496,0,,,4.53472,,,4107569.958799584,,267995732.16,0,"{""SOL"":10.85,""AERO"":0.15,""weETH"":0,""PT-USDai-18JUN2026-(ARB)"":27.54,""cbETH"":0.03,""cbLTC"":9.99,""cbADA"":2.61,""WETH"":0.15,""wsrUSD"":0,""cbBTC"":4,""cbXRP"":41.02,""LBTC"":0,""cUSDO"":0,""deSPXA"":0.06,""wstETH"":0.11,""cbDOGE"":3.51}"
89,USDY,toros,Base,$880.0k,879997,3.86,3.86,,,,4.17258,,,879997,,,,
90,SUSDAI-USDC,curve dex,Arbitrum,$1.84m,1842008,3.75,3.75,0,,,4.09438,,,1842008,,,,
91,USDC,centrifuge protocol,Base,$590.5k,590550,3.71508,3.71508,,3.71508,,3.20743,,,590550,,,,
92,MWUSDC,morpho blue,Base,$5.58m,5582728,3.6465,3.6465,0,,,5.00158,,,118845.19901187402,,1980686.16,5.66,"{""WELL"":47.75,""stkWELL"":51.91,""MAMO"":0.34}"
93,USDS,spark savings,Arbitrum,$358.75m,358749072,3.65,3.65,,,,3.65,,,358749072,,,,
94,SUSDS,sky lending,Arbitrum,$358.75m,358749072,3.65,3.65,,,,3.65,,,358749072,,,,
95,USDS,spark savings,Base,$222.49m,222490659,3.65,3.65,,,,3.65,,,222490659,,,,
96,APXUSD,pendle,Base,$3.65m,3649582,3.64525,2.81654,0.82871,,,8.21462,,,3649582,,,,
97,USDY,ondo yield assets,Arbitrum,$5.59m,5594556,3.55,3.55,,3.55,,3.55,,,5594556,,,,
98,STEAKUSDC,morpho blue,Base,$293.08m,293078543,4.5768,4.5768,0.25,,,3.89094,,,458589129.95552397,,449920668.24,0.05,"{""cbBTC"":95.64,""WETH"":4.1,""cbETH"":0.21,""wstETH"":0.03}"
99,BUIDL,blackrock buidl,Polygon,$14.16m,14159860,3.46118,3.46118,,,,3.53886,,,14159860,,,,
100,USDC,aave v3,Polygon,$9.99m,9988392,3.4393,3.4393,,,,2.82892,,,9988392,,,,
101,USDC,aave v3,Base,$179.13m,179130144.009452,3.127,3.127,,,,,,,179130144.009452,,30956344.821473,82.72,
102,USDC,Revert Lend,Base,$3.16m,3156095,6.950000000000001,6.950000000000001,,,,7.9399999999999995,,,3156095,,819513.302412,,
103,baseUSD,Tokemak,Base,$7.55m,7553185,4.43,4.43,,,,6.69,,,7553185,,,,
104,ottoUSD,Tokemak,Base,$495,495.237832,,,,,,,,,495.237832,,,,
105,40 Acres,Harvest Finance,Base,$7.77m,7770286,9.83,9.83,,,,10.31,,,7770286,,,,
106,USDC,AlphaGrowth,Base,$531.0k,531000.6937439999,6.748774680566361,6.748774680566361,,,,,,,531000.6937439999,,112911.514492,,
107,yoVaultUSD,Yo,Base,$15.50m,15495990.792207,4.261598642825493,4.261598642825493,,,,,,,15495990.792207,,,,
108,ymvOG-USDC,Morpho,Base,$2.12m,2123941.128308,4.6141,4.6141,,,,,,,2123461.2598491926,,150122952.76,0.18,"{""cbLTC"":2.3,""cbXRP"":46.17,""YFI"":0.6,""cbDOGE"":7.11,""cbBTC"":41.27,""cbETH"":0.01,""WETH"":2.54}"
109,CSBORUSDC,Morpho,Base,$518,518.109152,4.604,4.604,,,,,,,517.9922516594735,,0,0,"{""cbBTC"":40.84,""WETH"":59.16}"
