rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
22,SUPERUSDC|SuperVault,Superform,Base,$2.43m,2430000,9.89,3.63,6.26,11.4,,6.26,,11.4,,,,,
23,AUSD,Neverland,Monad,$7.65m,7650000,9.53,4.36,5.17,9.64,,5.17,,9.64,,,,,
24,MSUSD-USDC,Extra Finance Leverage Farming,Base,$1.12m,1120000,9.28,9.28,11.22,,,9.28,,11.22,,,,,
25,AUSD,Yearn Finance,Katana,$1.59m,1590000,9.2,9.2,0.0001,6.32,,0.0001,,6.32,,,,,
26,USDC|vault,Avantis,Base,$47.83m,47830000,9.17,9.17,10.12,,,9.17,,10.12,,,,,
27,FEUSDH2,Morpho Blue,Hyperliquid L1,$10.17m,10170000,9.09,9.09,6.94,,,9.09,,6.94,10126815.138883451,,29864664.24,25.32,"{""kHYPE"":26.3,""WHYPE"":60.03,""wstHYPE"":13.67}"
28,SUSDAI|For buying PT-sUSDai-15OCT2026,Pendle,Arbitrum,$11.22m,11220000,9.09,9.09,8.52,,,9.09,,8.52,,,,,
29,MSUSD-USDC,Aerodrome V1,Base,$7.64m,7640000,9.01,9.01,10.63,,,9.01,,10.63,,,,,
30,USDT,ZEROBASE CeDeFi,Arbitrum,$7.93m,7930000,9,7,2,9,,2,,9,,,,,
31,USDC,ZEROBASE CeDeFi,Arbitrum,"$783,532",783532,9,7,2,9,,2,,9,,,,,
32,USDC,Neverland,Monad,$15.09m,15090000,8.95,3.78,5.17,8.19,,5.17,,8.19,,,,,
33,USDC|baseUSD,AUTOfinance,Base,$6.11m,6110000,8.91,5.22,3.69,8.29,,3.69,,8.29,,,,,
34,AUSD|earnAUSD/AUSD,Curvance,Monad,$1.91m,1910000,8.84,6.34,2.5,7.97,,2.5,,7.97,,,,,
35,SUSDAI|For buying PT-sUSDai-18JUN2026,Pendle,Arbitrum,$6.39m,6390000,8.82,8.82,8.24,,,8.82,,8.24,,,,,
36,USDC-MUSD|CL10 - 0.05%,Aerodrome Slipstream,Base,"$906,410",906410,8.79,8.79,13.42,,,8.79,,13.42,,,,,
37,USDC,YieldSeeker,Base,$1.26m,1260000,8.77,8.77,9.23,,,8.77,,9.23,,,,,
38,ZVUSDC,Zircuit Finance,Base,$1.5m,1500000,8.7,8.7,8.6,,,8.7,,8.6,,,,,
39,BBQAUSD,Morpho Blue,Monad,"$625,459",625459,8.55,1.39,7.15,8.58,,7.15,,8.58,638224.9617292066,,229345927.61,0,"{""wstETH"":20.2,""WETH"":1.35,""wsrUSD"":77.14,""WMON"":0.06,""XAUt0"":1.26,""SOL"":0}"
40,SUSDAI|For LP | Maturity 15OCT2026,Pendle,Arbitrum,$11.22m,11220000,8.47,7.72,0.75,7.71,,0.75,,7.71,,,,,
41,MSUSD-USDC|Aerodrome,Beefy,Base,"$694,522",694522,8.43,10.14,,,,,,10.14,,,,,
42,SUSDAI|For LP | Maturity 18JUN2026,Pendle,Arbitrum,$6.39m,6390000,8.4,7.7,0.7,7.64,,0.7,,7.64,,,,,
43,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.4m,1400000,8.36,8.36,6.31,,,8.36,,6.31,1978109.9825655108,,6019585.74,0,"{""kHYPE"":27.61,""UBTC"":52.87,""WHYPE"":19.53}"
44,USDT0,Neverland,Monad,$3.3m,3300000,8.26,4.4,3.86,9.17,,3.86,,9.17,,,,,
45,APXUSD|For LP | Maturity 18JUN2026,Pendle,Base,$3.56m,3560000,8.07,7.13,0.94,8.59,,0.94,,8.59,,,,,
46,USDC,Loopscale,Solana,$1.68m,1680000,7.87,6.83,1.03,8.39,,1.03,,8.39,,,,,
47,SUSDAI|30d unlock,USD AI,Arbitrum,$255.21m,255210000,7.61,7.61,7.08,,,7.61,,7.08,,,,,
48,FEUSDC,Morpho Blue,Hyperliquid L1,$20.31m,20310000,7.54,7.54,6.21,,,7.54,,6.21,20401974.92529365,,73570949.82,21.71,"{""kHYPE"":97.55,""UBTC"":1.04,""WHYPE"":1.36,""PT-kHYPE-19MAR2026"":0.04}"
49,USDC,DeltaPrime,Arbitrum,"$676,745",676745,7.48,7.48,6.42,,,7.48,,6.42,,,,,
50,USDC|arbUSD,AUTOfinance,Arbitrum,$3.45m,3450000,7.47,6.1,1.37,11.57,,1.37,,11.57,,,,,
51,EARNAUSD,Upshift,Monad,$34.7m,34700000,7.46,6.07,1.38,7.95,,1.38,,7.95,,,,,
52,FEUSDE,Morpho Blue,Hyperliquid L1,"$812,587",812587,7.44,7.44,8.95,,,7.44,,8.95,820685.7326238953,,16164950.59,4.83,"{""UBTC"":40.8,""WHYPE"":59.2}"
53,SYZUSD,Yuzu Money,Monad,$12.69m,12690000,7.27,7.27,7.55,,,7.27,,7.55,,,,,
54,USDC|40 Acres,Harvest Finance,Base,$1.97m,1970000,7.25,7.25,6.61,,,7.25,,6.61,,,,,
55,HYPERUSDCA,Morpho Blue,Monad,$16.21m,16210000,7.2,4.06,3.14,7.06,,3.14,,7.06,972889.3973005444,,198963543.19,0,"{""thBILL"":2.91,""WBTC"":22.19,""WETH"":1.54,""sUSDS"":4.62,""weETH"":19.93,""sUSDai"":3.7,""PT-thBILL-18JUN2026"":8.83,""PT-USDai-18JUN2026"":26.82,""PT-sUSDai-18JUN2026"":9.46}"
56,FEUSDH,Morpho Blue,Hyperliquid L1,$4.21m,4210000,7.13,7.13,7.38,,,7.13,,7.38,4209886.887139831,,35781592.49,10.53,"{""UBTC"":9.02,""kHYPE"":9.79,""WHYPE"":81.19}"
57,AUSD|vUSD/AUSD,Curvance,Monad,$1.47m,1470000,7,4,3,6.23,,3,,6.23,,,,,
58,USDC,Gains Network,Arbitrum,$5.4m,5400000,6.88,6.88,6.29,,,6.88,,6.29,,,,,
59,AUSD|syzUSD/AUSD,Curvance,Monad,"$750,732",750732,6.86,4.86,2,6.79,,2,,6.79,,,,,
60,USDAI|For buying PT-USDai-15OCT2026,Pendle,Arbitrum,"$885,070",885070,6.82,6.82,7.03,,,6.82,,7.03,,,,,
61,EDGEUSDC,Morpho Blue,Base,"$876,354",876354,6.73,4.06,2.67,6.25,,2.67,,6.25,101743.02125300061,,29888721.87,0.34,"{""sUSDS"":7.8,""WBTC"":60.8,""wstETH"":31.4}"
62,BBQUSD1,Morpho Blue,Monad,$1.1m,1100000,6.72,2.14,4.58,115,,4.58,,115,748012.8257024734,,49224599.71,0,"{""wsrUSD"":100}"
63,USDC,MortgageFi,Base,"$790,616",790616,6.59,8.37,,,,,,8.37,,,,,
64,FEUSDT02,Morpho Blue,Hyperliquid L1,$1.89m,1890000,6.56,6.56,7.54,,,6.56,,7.54,1893244.8043519934,,55093618.06,3.32,"{""kHYPE"":18.82,""WHLP"":0.66,""thBILL"":57.67,""hwHLP"":3.22,""UETH"":8.71,""WHYPE"":2.62,""UBTC"":6.83,""hbUSDT"":1.44,""PT-hbUSDT-18DEC2025"":0.03}"
65,USDC,Fluid Lending,Arbitrum,$39.44m,39440000,6.55,5.72,0.83,6.16,,0.83,,6.16,,,,,
66,DTUSDC,Lagoon,Base,"$685,855",685855,6.43,6.43,5.6,,,6.43,,5.6,,,,,
67,AUGUSTUSDCV2,Morpho Blue,Monad,$7.71m,7710000,6.4,3.26,3.14,8.27,,3.14,,8.27,,,,,
68,USDC,Kamino Lend,Solana,$7.56m,7560000,6.28,6.28,4.02,,,6.28,,4.02,,,,,
69,USDAI|For buying PT-USDai-18JUN2026,Pendle,Arbitrum,$36.81m,36810000,6.14,6.14,5.95,,,6.14,,5.95,,,,,
70,USDG,Kamino Lend,Solana,$1.47m,1470000,6.09,6.09,5.95,,,6.09,,5.95,,,,,
71,USDC,Fluid Lending,Base,$14.86m,14860000,6.02,4.5,1.52,6.41,,1.52,,6.41,,,,,
72,USDC|Arcadia V2 USDC Pool,Arcadia V2,Base,"$531,204",531204,6.01,6.01,9.67,,,6.01,,9.67,,,,,
73,USDC,Extra Finance Leverage Farming,Base,$3.86m,3860000,5.96,5.96,5.63,,,5.96,,5.63,,,,,
74,SUSDAI-USDC,Curve DEX,Arbitrum,$3.41m,3410000,5.87,5.87,4.24,,,5.87,,4.24,,,,,
75,USDC,Harmonix Finance,Arbitrum,"$796,386",796386,5.8,5.8,5.5,,,5.8,,5.5,,,,,
76,BBQUSDT0,Morpho Blue,Monad,$5.99m,5990000,5.7,1.9,3.8,6.63,,3.8,,6.63,71737.15996738123,,659776796.57,0,"{""weETH"":58.14,""syrupUSDC"":22.08,""siUSD"":5.24,""sUSDe"":0.14,""WETH"":14.41}"
77,USDC,HyperLend Pooled,Hyperliquid L1,$8.68m,8680000,5.68,5.68,4.88,,,5.68,,4.88,,,,,
78,GHO,Fluid Lending,Arbitrum,$2.77m,2770000,5.63,5.63,6.01,,,5.63,,6.01,,,,,
79,USDC-ALUSD|stable - 0.05%,Velodrome V2,Op Mainnet,$1.62m,1620000,5.62,5.62,5.34,,,5.62,,5.34,,,,,
80,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.1m,8100000,5.3,3.3,2,5.3,,2,,5.3,,,,,
81,VBUSDC,Yearn Finance,Katana,$14.48m,14480000,5.26,2.24,3.02,2.79,,3.02,,2.79,,,,,
82,BBQUSDC,Morpho Blue,Monad,$1.88m,1880000,5.26,2.12,3.14,4.43,,3.14,,4.43,2973526.952362874,,506864376.14,0,"{""wstETH"":3.05,""PT-USDai-18JUN2026"":28.08,""weETH"":57.53,""syrupUSDC"":4.64,""WETH"":2.53,""XAUt0"":0.05,""WBTC"":4.12,""wsrUSD"":0,""siUSD"":0}"
83,FEUSDT0,Morpho Blue,Hyperliquid L1,$12.35m,12350000,4.99,4.99,7.65,,,4.99,,7.65,12111151.41070297,,95163199,11.29,"{""UBTC"":6.88,""WHYPE"":28.96,""kHYPE"":57.56,""PT-kHYPE-19MAR2026"":5.65,""beHYPE"":0.42,""wstHYPE"":0.52}"
84,VBUSDT,Yearn Finance,Katana,$4.39m,4390000,4.95,2.67,2.27,2.59,,2.27,,2.59,,,,,
85,USDC,Moonwell Lending,Base,$2.36m,2360000,4.91,3.69,1.22,4.59,,1.22,,4.59,,,,,
86,MWUSDC,Morpho Blue,Base,$9.81m,9810000,4.91,3.95,0.95,4.53,,0.95,,4.53,23134.921970104933,,,,"{""Unknown"":100}"
87,GTUSDC,Morpho Blue,Katana,$4.21m,4210000,4.9,3.52,1.38,3.12,,1.38,,3.12,,,,,
88,USDC|SuperchargerV2,WOOFi Earn,Base,"$538,243",538243,4.87,4.87,4.86,,,4.87,,4.86,,,,,
89,USDC|Autopilot,Harvest Finance,Base,"$663,293",663293,4.87,4.87,5.25,,,4.87,,5.25,,,,,
90,BBQUSDC,Morpho Blue,Base,$19.9m,19900000,4.86,4.86,5.51,,,4.86,,5.51,2973526.952362874,,506864376.14,0,"{""wstETH"":3.05,""PT-USDai-18JUN2026"":28.08,""weETH"":57.53,""syrupUSDC"":4.64,""WETH"":2.53,""XAUt0"":0.05,""WBTC"":4.12,""wsrUSD"":0,""siUSD"":0}"
91,GHO,Fluid Lending,Base,"$848,547",848547,4.85,4.85,3.88,,,4.85,,3.88,,,,,
92,USDC|SuperchargerV2,WOOFi Earn,Arbitrum,"$768,426",768426,4.72,4.72,4.71,,,4.72,,4.71,,,,,
93,PYUSD,Kamino Lend,Solana,$9.98m,9980000,4.69,4.69,3.69,,,4.69,,3.69,,,,,
94,USDY,Toros,Base,"$889,382",889382,4.59,4.36,,,,,,4.36,,,,,
95,GTUSDCC,Morpho Blue,Arbitrum,$3.39m,3390000,4.58,4.58,3.39,,,4.58,,3.39,1978109.9825655108,,6019585.74,0,"{""kHYPE"":27.61,""UBTC"":52.87,""WHYPE"":19.53}"
96,USDC|Dolomite Balance,Dolomite,Arbitrum,$1.33m,1330000,4.52,4.52,5.85,,,4.52,,5.85,,,,,
97,YCSUSDC,Morpho Blue,Base,"$519,666",519666,4.51,4.51,5.4,,,4.51,,5.4,520021.02604396036,,107447219.16,0,"{""cbETH"":3.95,""rETH"":0.91,""cbLTC"":11.65,""cbXRP"":14.14,""cbADA"":29.18,""wstETH"":0.96,""superOETHb"":1.48,""cbDOGE"":34.72,""cbBTC"":2.98}"
98,USDC|Harvest USDC vault Base,Fusion by IPOR,Base,"$663,325",663325,4.47,4.47,4.92,,,4.47,,4.92,,,,,
99,USDC|Morpho,Beefy,Base,$1.38m,1380000,4.4,4.99,,,,,,4.99,,,,,
100,USDC|2027-01-14,Exactly,Op Mainnet,$1.56m,1560000,4.12,4.12,3.54,,,4.12,,3.54,,,,,
101,USDC-USDT|0.01%,Uniswap V3,Arbitrum,$2.55m,2550000,4.11,4.11,2.33,3.73,,2.33,,3.73,,,,,
102,USDC|2026-06-04,Exactly,Op Mainnet,$1.56m,1560000,4.07,4.07,3.99,,,4.07,,3.99,,,,,
103,USDC|2026-07-02,Exactly,Op Mainnet,$1.56m,1560000,4.06,4.06,3.85,,,4.06,,3.85,,,,,
104,USDC|2026-12-17,Exactly,Op Mainnet,$1.56m,1560000,4,4,3.76,,,4,,3.76,,,,,
105,GTUSDCF,Morpho Blue,Base,"$720,634",720634,4,4,5.19,,,4,,5.19,1514426.515050387,,110051585.96,0,"{""cbADA"":0,""cbXRP"":0.04,""cbETH"":1.39,""cbDOGE"":0,""cbBTC"":98.57}"
106,STEAKUSDCFARCASTER,Morpho Blue,Base,"$513,280",513280,4,4,4.26,,,4,,4.26,,,,,
107,STEAKUSDC,Morpho Blue,Base,$110.82m,110820000,4,4,4.26,,,4,,4.26,181814.6267034333,,64797525.96,0,"{""wstETH"":21.43,""WBTC"":60.54,""WETH"":18.02}"
108,GTUSDCP,Morpho Blue,Base,$63.48m,63480000,3.99,3.99,4.26,,,3.99,,4.26,2611436.984577414,,62367903.61,0,"{""wstETH"":52.05,""sUSDS"":0.5,""WETH"":3.07,""WBTC"":44.38}"
109,FRUSDC,Morpho Blue,Base,$23.77m,23770000,3.99,3.99,4.16,,,3.99,,4.16,23770984.19644842,,0,0,"{""cbBTC"":100}"
110,TERMUSDC,Morpho Blue,Base,"$979,087",979087,3.99,3.99,4.16,,,3.99,,4.16,979044.5365550359,,198960045.91,0.49,"{""cbBTC"":100}"
111,PUSDC,Morpho Blue,Base,$25.67m,25670000,3.99,3.99,4.27,,,3.99,,4.27,25669528.975284517,,1024010695.89,2.45,"{""cbBTC"":100}"
112,BBQUSDC,Morpho Blue,Arbitrum,$14.45m,14450000,3.99,3.99,3.68,,,3.99,,3.68,2973526.952362874,,506864376.14,0,"{""wstETH"":3.05,""PT-USDai-18JUN2026"":28.08,""weETH"":57.53,""syrupUSDC"":4.64,""WETH"":2.53,""XAUt0"":0.05,""WBTC"":4.12,""wsrUSD"":0,""siUSD"":0}"
113,HFUSDC,Morpho Blue,Base,$1.33m,1330000,3.98,3.98,0.16,,,3.98,,0.16,1327442.7191600094,,10668902.71,11.07,"{""Unknown"":0,""cbBTC"":75,""WETH"":25}"
114,USDC|2026-09-24,Exactly,Op Mainnet,$1.56m,1560000,3.91,3.91,3.77,,,3.91,,3.77,,,,,
115,USDC|2026-11-19,Exactly,Op Mainnet,$1.56m,1560000,3.89,3.89,3.65,,,3.89,,3.65,,,,,
116,USDC|2026-10-22,Exactly,Op Mainnet,$1.56m,1560000,3.89,3.89,3.87,,,3.89,,3.87,,,,,
117,USDC|2026-08-27,Exactly,Op Mainnet,$1.56m,1560000,3.86,3.86,3.73,,,3.86,,3.73,,,,,
118,USDC|2026-07-30,Exactly,Op Mainnet,$1.56m,1560000,3.86,3.86,3.33,,,3.86,,3.33,,,,,
119,USDC|TermMax USDC Vault,TermMax,Base,$1.25m,1250000,3.82,3.82,2.3,,,3.82,,2.3,,,,,
120,GTUSDT,Morpho Blue,Katana,$61.81m,61810000,3.72,1.92,1.8,1.79,,1.8,,1.79,9.997609543959722e-7,,39990.44,0,"{""WHYPE"":100}"
121,USDC,Compound V3,Base,"$940,067",940067,3.68,3.68,3.99,,,3.68,,3.99,,,,,
122,SUSDS,Sky Lending,Arbitrum,$358.17m,358170000,3.65,3.65,3.7,,,3.65,,3.7,,,,,
123,CSUSDC,Morpho Blue,Base,$3.36m,3360000,3.63,3.63,5.46,,,3.63,,5.46,1.005591656030639,,75976853.37,0,"{""wstETH"":64.88,""weETH"":35.12}"
124,HYPERUSDCA,Morpho Blue,Arbitrum,$1.03m,1030000,3.62,3.62,4.26,,,3.62,,4.26,972889.3973005444,,198963543.19,0,"{""thBILL"":2.91,""WBTC"":22.19,""WETH"":1.54,""sUSDS"":4.62,""weETH"":19.93,""sUSDai"":3.7,""PT-thBILL-18JUN2026"":8.83,""PT-USDai-18JUN2026"":26.82,""PT-sUSDai-18JUN2026"":9.46}"
125,GTUSDCC,Morpho Blue,Base,$2m,2000000,3.59,3.59,4.13,,,3.59,,4.13,1978109.9825655108,,6019585.74,0,"{""kHYPE"":27.61,""UBTC"":52.87,""WHYPE"":19.53}"
126,USDY|US Dollar Yield,Ondo Yield Assets,Solana,$180.41m,180410000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
127,USDY|US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.58m,5580000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
128,SPARKUSDC,Morpho Blue,Base,$9.11m,9110000,3.53,3.53,4.13,,,3.53,,4.13,0,,,,
129,USDC,Aave V3,Base,$23.06m,23060000,3.39,3.39,3.28,,,3.39,,3.28,,,,,
130,USDS,Kamino Lend,Solana,$1.92m,1920000,3.35,3.35,2.17,,,3.35,,2.17,,,,,
131,WYLDS,Hastra,Solana,$1.98m,1980000,3.28,3.28,3.29,,,3.28,,3.29,,,,,
132,USDG,Loopscale,Solana,$1.67m,1670000,3.27,3.27,2.63,,,3.27,,2.63,,,,,
133,CUSDO,OpenEden USDO,Solana,$5.7m,5700000,3.24,3.24,3.24,3.24,,3.24,,3.24,,,,,
134,GTUSDCC,Morpho Blue,Unichain,$1.09m,1090000,3.23,3.23,6.53,,,3.23,,6.53,1978109.9825655108,,6019585.74,0,"{""kHYPE"":27.61,""UBTC"":52.87,""WHYPE"":19.53}"
135,GTUSDCP,Morpho Blue,Arbitrum,$2.64m,2640000,3.19,3.19,3.57,,,3.19,,3.57,2611436.984577414,,62367903.61,0,"{""wstETH"":52.05,""sUSDS"":0.5,""WETH"":3.07,""WBTC"":44.38}"
136,USDC,Aave V3,Arbitrum,$18.04m,18040000,3.18,3.18,3.98,,,3.18,,3.98,,,,,
137,EARNAUSD|earnAUSD/AUSD,Curvance,Monad,$15.78m,15780000,3.17,0,3.17,1.77,,3.17,,1.77,,,,,
138,BBQUSDT0,Morpho Blue,Arbitrum,$19.01m,19010000,3.08,3.08,3.47,,,3.08,,3.47,71737.15996738123,,659776796.57,0,"{""weETH"":58.14,""syrupUSDC"":22.08,""siUSD"":5.24,""sUSDe"":0.14,""WETH"":14.41}"
139,USDT|Main Pool,Save,Solana,"$717,493",717493,3.02,3.02,3.27,,,3.02,,3.27,,,,,
140,USDY,Toros,Op Mainnet,"$756,516",756516,2.9,2.64,,,,,,2.64,,,,,
141,EARNAUSD,Neverland,Monad,$3.59m,3590000,2.77,0,2.77,3.55,,2.77,,3.55,,,,,
142,USDC|Euler Earn USDC,Euler V2,Arbitrum,"$598,991",598991,2.73,2.73,3.6,,,2.73,,3.6,,,,,
143,USDT,Aave V3,Op Mainnet,"$872,180",872180,2.67,2.67,2.49,,,2.67,,2.49,,,,,
144,GTAUSD,Morpho Blue,Katana,"$875,367",875367,2.63,2.63,1.28,,,2.63,,1.28,,,,,
145,USDC,Yearn Finance,Base,$1.02m,1020000,2.55,2.55,2.41,,,2.55,,2.41,,,,,
146,STEAKUSDC,Morpho Blue,Katana,$41.91m,41910000,2.53,1.14,1.39,2.01,,1.39,,2.01,181814.6267034333,,64797525.96,0,"{""wstETH"":21.43,""WBTC"":60.54,""WETH"":18.02}"
147,USDT,Compound V3,Op Mainnet,$1.13m,1130000,2.5,2.5,2.16,,,2.5,,2.16,,,,,
148,USDC,Compound V3,Arbitrum,$5.82m,5820000,2.48,2.48,2.44,,,2.48,,2.44,,,,,
149,MSUSD-USDC|CL50 - 0.05%,Aerodrome Slipstream,Base,$22.18m,22180000,2.44,0.42,2.02,0.56,2.97,0.56,,2.97,,,,,
150,USDC,Aave V3,Op Mainnet,$3.49m,3490000,2.35,2.35,1.92,,,2.35,,1.92,,,,,
151,USDC,Revert Lend,Base,$2.63m,2627058,6.45,6.45,0,7.19,,7.23,,,2627058,,,,
152,baseUSD,Tokemak,Base,$6.11m,6113989,5.92,4.109999999999999,1.81,7.340000000000001,,6.98,,,6113989,,,,
