rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
79,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.1m,8100000,5.3,3.3,2,,,5.3,,,,,,,
80,USDC / Autopilot,Harvest Finance,Base,"$662,614",662614,5.19,5.19,,,,5.33,,,,,,,
81,GTUSDCP,Morpho Blue,Op Mainnet,$6.59m,6590000,5.18,3.31,1.87,,,4.81,,,1927307.8692316266,,63060761.04,0,"{""WBTC"":74.45,""wstETH"":21.15,""WETH"":4.17,""sUSDS"":0.24}"
82,USDC,Moonwell Lending,Base,$2.01m,2009999.9999999998,5.17,3.86,1.32,,,4.7,,,15080000,13070000,2009999.9999999998,,
83,USDC,Compound V3,Base,"$911,860",911860,5.11,5.11,,,,4.12,,,9680000,8770000,911860,,
84,USDC,Fluid Lending,Base,$16.06m,16059999.999999998,5.06,3.57,1.49,,,6.45,,,,,,,
85,USDC,HyperLend Pooled,Hyperliquid L1,$13.54m,13540000,5.04,5.04,,,,5.01,,,74920000,61380000,13540000,,
86,MWUSDC,Morpho Blue,Base,$9.97m,9970000,5.03,4.05,0.98,,,4.64,,,22597.744542170996,,,,"{""Unknown"":100}"
87,USDC / Harvest USDC vault Base,Fusion by IPOR,Base,"$662,637",662637,5.01,5.01,,,,4.91,,,,,,,
88,BBQUSDC,Morpho Blue,Base,$19.33m,19330000,5,5,,,,5.53,,,2862514.4783263975,,507043872.38,0,"{""PT-USDai-18JUN2026"":38.06,""weETH"":57.83,""syrupUSDC"":1.19,""WETH"":1.15,""WBTC"":1.77,""wsrUSD"":0}"
89,GTUSDC,Morpho Blue,Katana,$4.23m,4230000,4.95,3.36,1.59,,,3.49,,,,,,,
90,GTUSDCC,Morpho Blue,Unichain,"$837,843",837843,4.92,4.92,,,,6.16,,,1633660.0818831413,,6364556.96,0,"{""kHYPE"":22.99,""UBTC"":50.19,""WHYPE"":26.81}"
91,USDC-ALUSD / stable - 0.05%,Velodrome V2,Op Mainnet,$1.62m,1620000,4.83,4.83,,,,5.09,,,,,,,
92,GTUSDCF,Morpho Blue,Base,$1.56m,1560000,4.77,4.77,,,,5.1,,,1606637.2180382388,,109978538.48,0,"{""cbDOGE"":20,""cbXRP"":33,""cbADA"":20,""cbETH"":5.37,""cbBTC"":21.63}"
93,HYPERUSDCA,Morpho Blue,Arbitrum,"$912,752",912752,4.76,4.76,,,,4.28,,,916411.3811015132,,199047100.15,0,"{""WETH"":0.65,""sUSDai"":2.62,""PT-sUSDai-18JUN2026"":10.05,""WBTC"":18,""weETH"":8.84,""PT-USDai-18JUN2026"":21.26,""Unknown"":0.02,""sUSDS"":15.38,""thBILL"":13.09,""PT-thBILL-18JUN2026"":10.08}"
94,AAVEUSDC-AAVEGHO,Aura,Base,$1.02m,1020000,4.76,4.75,0,,,7.27,,,,,,,
95,WABASGHO-WABASUSDC / Aura,Beefy,Base,"$973,364",973364,4.76,4.76,,,,6.69,,,,,,,
96,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.63m,1630000,4.7,4.7,,,,6.3,,,1633660.0818831413,,6364556.96,0,"{""kHYPE"":22.99,""UBTC"":50.19,""WHYPE"":26.81}"
97,USDC / SuperchargerV2,WOOFi Earn,Base,"$538,456",538456,4.68,4.68,,,,4.86,,,,,,,
98,USDC,Kamino Lend,Solana,$7.75m,7750000,4.67,4.67,,,,4.18,,,161430000,153690000,7750000,,
99,VBUSDT,Yearn Finance,Katana,$4.56m,4560000,4.65,2.7,1.94,,,2.92,,,,,,,
100,YCSUSDC,Morpho Blue,Base,"$512,349",512349,4.58,4.58,,,,5.36,,,512057.5398040125,,107473727.73,0,"{""cbXRP"":14.37,""superOETHb"":1.51,""cbBTC"":2.98,""cbADA"":29.15,""wstETH"":0.98,""cbETH"":3.14,""cbDOGE"":35.28,""cbLTC"":11.84,""rETH"":0.73}"
101,CSUSDC,Morpho Blue,Base,$2.88m,2880000,4.55,4.55,,,,5.33,,,1.0058083764463197,,75989903.59,0,"{""wstETH"":64.88,""weETH"":35.12}"
102,USDC / Morpho,Beefy,Base,$1.45m,1450000,4.51,4.51,,,,5.01,,,,,,,
103,PYUSD,Kamino Lend,Solana,$10m,10000000,4.41,4.41,,,,3.72,,,79680000,69670000,10000000,,
104,BBQUSDC,Morpho Blue,Arbitrum,$2.86m,2860000,4.27,4.27,,,,3.91,,,2862514.4783263975,,507043872.38,0,"{""PT-USDai-18JUN2026"":38.06,""weETH"":57.83,""syrupUSDC"":1.19,""WETH"":1.15,""WBTC"":1.77,""wsrUSD"":0}"
105,USDC / Dolomite Balance,Dolomite,Arbitrum,$1.48m,1480000,4.23,4.23,,,,6.01,,,4380000,2890000,1480000,,
106,USDC / 2027-01-14,Exactly,Op Mainnet,$1.58m,1580000,4.13,4.13,,,,3.62,,,1370000,6027,1360000,,
107,USDC / 2026-06-04,Exactly,Op Mainnet,$1.58m,1580000,4.07,4.07,,,,4.01,,,1430000,76422,1350000,,
108,USDC / 2026-07-02,Exactly,Op Mainnet,$1.58m,1580000,4.06,4.06,,,,3.88,,,1400000,49235,1360000,,
109,FRUSDC,Morpho Blue,Base,$23.78m,23780000,4.05,4.05,,,,4.13,,,23782473.452407084,,0,0,"{""cbBTC"":100}"
110,TERMUSDC,Morpho Blue,Base,"$979,500",979500,4.05,4.05,,,,4.13,,,979517.739228422,,198993915.41,0.49,"{""cbBTC"":100}"
111,GTUSDCP,Morpho Blue,Base,$352.02m,352020000,4.05,4.05,,,,4.29,,,1927307.8692316266,,63060761.04,0,"{""WBTC"":74.45,""wstETH"":21.15,""WETH"":4.17,""sUSDS"":0.24}"
112,STEAKUSDC,Morpho Blue,Base,$468.9m,468900000,4.05,4.05,,,,4.29,,,141207.93365947352,,64846860.98,0,"{""WETH"":6.26,""WBTC"":93.74}"
113,PUSDC,Morpho Blue,Base,$26.3m,26300000,4.05,4.05,,,,4.29,,,26247256.90204812,,1023613267.13,2.5,"{""cbBTC"":100}"
114,USDC / 2026-12-17,Exactly,Op Mainnet,$1.58m,1580000,4.01,4.01,,,,3.81,,,1370000,4501,1360000,,
115,USDC / 2026-09-24,Exactly,Op Mainnet,$1.58m,1580000,3.92,3.92,,,,3.76,,,1380000,15524,1360000,,
116,USDC / 2026-11-19,Exactly,Op Mainnet,$1.58m,1580000,3.9,3.9,,,,3.67,,,1370000,7264,1360000,,
117,USDC / 2026-10-22,Exactly,Op Mainnet,$1.58m,1580000,3.9,3.9,,,,3.83,,,1390000,24738,1360000,,
118,USDC / 2026-07-30,Exactly,Op Mainnet,$1.58m,1580000,3.88,3.88,,,,3.33,,,1400000,35428,1360000,,
119,USDC / 2026-08-27,Exactly,Op Mainnet,$1.58m,1580000,3.88,3.88,,,,3.71,,,1380000,21552,1360000,,
120,USDC / TermMax USDC Vault,TermMax,Base,$1.25m,1250000,3.84,3.84,,,,2.34,,,,,,,
121,HFUSDC,Morpho Blue,Base,"$882,049",882049,3.8,3.8,,,,0.8,,,882064.6122224894,,11116341.38,7.35,"{""Unknown"":6.13,""cbBTC"":56.23,""WETH"":37.64}"
122,USDG,Loopscale,Solana,$1.3m,1300000,3.67,3.67,,,,2.76,,,,,,,
123,GTUSDT,Morpho Blue,Katana,$60.74m,60740000,3.66,1.81,1.85,,,2.08,,,9.998443644103082e-7,,39993.77,0,"{""WHYPE"":100}"
124,SUSDS,Sky Lending,Arbitrum,$358.28m,358280000,3.65,3.65,,,,3.69,,,,,,,
125,SPARKUSDC,Morpho Blue,Base,$9.11m,9110000,3.64,3.64,,,,4.1,,,0,,,,
126,GTUSDCC,Morpho Blue,Base,$2.02m,2020000,3.63,3.63,,,,4.11,,,1633660.0818831413,,6364556.96,0,"{""kHYPE"":22.99,""UBTC"":50.19,""WHYPE"":26.81}"
127,USDY / US Dollar Yield,Ondo Yield Assets,Solana,$180.46m,180460000,3.55,3.55,,,,3.55,,,,,,,
128,USDY / US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.59m,5590000,3.55,3.55,,,,3.55,,,,,,,
129,GTUSDCC,Morpho Blue,Arbitrum,$3.46m,3460000,3.47,3.47,,,,3.43,,,1633660.0818831413,,6364556.96,0,"{""kHYPE"":22.99,""UBTC"":50.19,""WHYPE"":26.81}"
130,USDC,Aave V3,Base,$24.27m,24270000,3.35,3.35,,,,3.34,,,177220000,152940000,24270000,,
131,USDS,Kamino Lend,Solana,$1.71m,1710000,3.29,3.29,,,,2.4,,,10410000,8700000,1710000,,
132,AAVEGHO-USDT-USDC,Aura,Arbitrum,$1.71m,1710000,3.26,3.07,0.18,,,7.29,,,,,,,
133,WAARBUSDCN-WAARBUSDT-WAARBGHO / Aura,Beefy,Arbitrum,$1.5m,1500000,3.25,3.25,,,,5,,,,,,,
134,WYLDS,Hastra,Solana,$1.86m,1860000,3.25,3.25,,,,3.29,,,,,,,
135,GTUSDCP,Morpho Blue,Arbitrum,$1.92m,1920000,3.25,3.25,,,,3.61,,,1927307.8692316266,,63060761.04,0,"{""WBTC"":74.45,""wstETH"":21.15,""WETH"":4.17,""sUSDS"":0.24}"
136,USDPY,Toros,Op Mainnet,$1.08m,1080000,3.19,3.19,,,,1.87,,,,,,,
137,EARNAUSD / earnAUSD/AUSD,Curvance,Monad,$15.54m,15540000,3.19,0,3.19,,,2.07,,,,,,,
138,USDC,Aave V3,Arbitrum,$17.91m,17910000,3.18,3.18,,,,4.13,,,165490000,147580000,17910000,,
139,USDY,Toros,Op Mainnet,"$756,298",756298,3.18,3.18,,,,2.44,,,,,,,
140,USDT / Main Pool,Save,Solana,"$667,758",667758,3.09,3.09,,,,3.12,,,3740000,3080000,667757,,
141,DAI,Aave V3,Arbitrum,"$500,052",500052,3.01,3.01,,,,4.13,,,3340000,2840000,500052,,
142,MSUSD-USDC / CL50 - 0.05%,Aerodrome Slipstream,Base,$23.66m,23660000,3,0.82,2.18,0.53,,2.91,,,,,,,
143,USDC / Euler Earn USDC,Euler V2,Arbitrum,"$596,728",596728,2.92,2.92,,,,3.41,,,,,,,
144,USDC-USDT,USDC-USDT,Arbitrum,$2.56m,2560000,0.01,2.77,,,,3.66,,,,,,,
145,USDC / SuperchargerV2,WOOFi Earn,Arbitrum,"$773,524",773524,2.76,2.76,,,,4.68,,,,,,,
146,EARNAUSD,Neverland,Monad,$3.58m,3580000,2.68,0,2.68,,,3.39,,,3580000,0,3580000,,
147,STEAKUSDC,Morpho Blue,Katana,$35.96m,35960000,2.62,1.03,1.59,,,2.2,,,141207.93365947352,,64846860.98,0,"{""WETH"":6.26,""WBTC"":93.74}"
148,USDT,Aave V3,Op Mainnet,"$938,536",938536,2.6,2.6,,,,2.56,,,4850000,3910000,938537,,
149,USDC-USDT-PYUSD,Carrot Liquidity,Solana,$1.39m,1390000,2.58,2.58,,,,1.69,,,,,,,
150,USDT,Compound V3,Op Mainnet,$1.07m,1070000,2.56,2.56,,,,2.21,,,3690000,2620000,1070000,,
151,USDC,Revert Lend,Base,$2.56m,2562435,6.59,6.59,0,6.81,,7.199999999999999,,,2562435,,,,
152,baseUSD,Tokemak,Base,$6.28m,6276505,7.1499999999999995,6.08,1.0699999999999998,6.4,,7.12,,,6276505,,,,
