rank,pool,project,chain,tvl,tvl_raw,apy,base_apy,reward_apy,base_apy_7d,il_7d,avg_30d,inception_apy,top_10_pct,total_pool,total_borrowed,avail_liquidity,supply_cap_util,collateral_exposure
17,USDC-MUSD|CL10 - 0.05%,Aerodrome Slipstream,Base,"$601,221",601221,11.23,11.23,58.13,,,11.23,,58.13,,,,,
18,USDC|vault,Avantis,Base,$50.84m,50840000,11.07,11.07,9.87,,,11.07,,9.87,,,,,
19,BBQUSD1,Morpho Blue,Monad,$1.42m,1420000,11.02,5.46,5.56,150,,5.56,,150,1415671.8616749924,,48574899.98,0,"{""wsrUSD"":100}"
20,BBQUSDT0,Morpho Blue,Monad,$2.83m,2830000,10.97,2.63,8.33,6.72,,8.33,,6.72,23443895.954378225,,636761743.83,0,"{""sUSDe"":0,""sUSDS"":24.44,""syrupUSDC"":32.88,""weETH"":10.08,""PT-USDai-18JUN2026"":0,""siUSD"":0.43,""XAUt0"":0.06,""bbqUSDC"":0,""WBTC"":9.89,""wsrUSD"":12.99,""wstETH"":4.19,""WETH"":5.01}"
21,FEUSDT02,Morpho Blue,Hyperliquid L1,$1.86m,1860000,10.88,10.88,6.78,,,10.88,,6.78,1847499.6521041119,,55171251.45,3.24,"{""hwHLP"":3.79,""UBTC"":7.55,""UETH"":9.06,""WHYPE"":0.02,""hbUSDT"":3.19,""WHLP"":0.67,""thBILL"":57.24,""kHYPE"":18.46,""PT-hbUSDT-18DEC2025"":0.03}"
22,MIM-USDT0|Mim,Beefy,Arbitrum,$1.1m,1100000,10.63,10.27,,,,,,10.27,,,,,
23,HYPERVBUSDCA,Morpho Blue,Katana,$1.52m,1520000,10.42,9.72,0.7,3.77,,0.7,,3.77,,,,,
24,GTUSDCC,Morpho Blue,Unichain,$1.16m,1160000,10.42,10.42,6.56,,,10.42,,6.56,1910509.1164620756,,6088031.35,0,"{""UBTC"":42.97,""WHYPE"":28.51,""kHYPE"":28.52}"
25,SUSDU,Unitas,Solana,$46m,46000000,10.26,10.26,11.61,,,10.26,,11.61,,,,,
26,ALUSD-USDC|Curve,Stake DAO,Arbitrum,"$689,399",689399,10.04,0.17,9.87,9.38,,9.87,,9.38,,,,,
27,FEUSDT0,Morpho Blue,Hyperliquid L1,$12.09m,12090000,9.82,9.82,6.44,,,9.82,,6.44,11350037.41898106,,95984373.85,10.57,"{""UBTC"":7.66,""kHYPE"":51.37,""WHYPE"":34.07,""PT-kHYPE-19MAR2026"":5.99,""beHYPE"":0.36,""wstHYPE"":0.56}"
28,ALUSD-USDC,Curve DEX,Arbitrum,"$725,648",725648,9.73,0.02,9.71,9.61,,9.71,,9.61,,,,,
29,USDC,YieldSeeker,Base,$1.29m,1290000,9.61,9.61,9.45,,,9.61,,9.45,,,,,
30,AUSD,Neverland,Monad,$7.55m,7550000,9.44,4.45,4.98,10.03,,4.98,,10.03,,,,,
31,USDT0,Neverland,Monad,$2.96m,2960000,9.26,4.25,5.01,9.28,,5.01,,9.28,,,,,
32,SUSDAI|For buying PT-sUSDai-15OCT2026,Pendle,Arbitrum,$11.28m,11280000,9.18,9.18,7.84,,,9.18,,7.84,,,,,
33,AUSD|earnAUSD/AUSD,Curvance,Monad,$1.51m,1510000,9.08,7.08,2,7.11,,2,,7.11,,,,,
34,MSUSD-USDC,Extra Finance Leverage Farming,Base,$1.13m,1130000,9.06,9.06,12.01,,,9.06,,12.01,,,,,
35,SUSDAI|For buying PT-sUSDai-18JUN2026,Pendle,Arbitrum,$6.46m,6460000,9.05,9.05,7.41,,,9.05,,7.41,,,,,
36,USDT,ZEROBASE CeDeFi,Arbitrum,$7.94m,7940000,9,7,2,9,,2,,9,,,,,
37,USDC,ZEROBASE CeDeFi,Arbitrum,"$783,800",783800,9,7,2,9,,2,,9,,,,,
38,AUSD,Yearn Finance,Katana,$1.58m,1580000,8.9,8.89,0.01,3.44,,0.01,,3.44,,,,,
39,USDC|baseUSD,AUTOfinance,Base,$5.67m,5670000,8.9,5.18,3.72,7.29,,3.72,,7.29,,,,,
40,USDC,Loopscale,Solana,$1.05m,1050000,8.84,7.75,1.09,8.47,,1.09,,8.47,,,,,
41,ZVUSDC,Zircuit Finance,Base,$1.49m,1490000,8.79,8.79,8.71,,,8.79,,8.71,,,,,
42,MSUSD-USDC,Aerodrome V1,Base,$7.73m,7730000,8.7,8.7,11.44,,,8.7,,11.44,,,,,
43,AUGUSTUSDC,Morpho Blue,Monad,$6.03m,6030000,8.55,5.01,3.54,8.17,,3.54,,8.17,6041490.610211577,,158427847.02,3.67,"{""syzUSD"":50.9,""earnAUSD"":49.1}"
44,AUGUSTUSDCV2,Morpho Blue,Monad,$6.03m,6030000,8.47,4.96,3.52,7.99,,3.52,,7.99,,,,,
45,SUSDAI|For LP | Maturity 18JUN2026,Pendle,Arbitrum,$6.46m,6460000,8.44,7.78,0.66,6.99,,0.66,,6.99,,,,,
46,FEUSDE,Morpho Blue,Hyperliquid L1,$1.13m,1130000,8.42,8.42,10.34,,,8.42,,10.34,1129154.404007907,,15859978.78,6.65,"{""WHYPE"":71.92,""UBTC"":28.08}"
47,SYZUSD,Yuzu Money,Monad,$23.06m,23060000,8.35,8.35,7.33,,,8.35,,7.33,,,,,
48,WABASGHO-WABASUSDC|Aura,Beefy,Base,$1.61m,1610000,8.33,5.76,,,,,,5.76,,,,,
49,APXUSD|For LP | Maturity 18JUN2026,Pendle,Base,$3.16m,3160000,8.26,6.36,1.9,8.83,,1.9,,8.83,,,,,
50,MSUSD-USDC|Aerodrome,Beefy,Base,"$678,785",678785,8.2,10.96,,,,,,10.96,,,,,
51,SUSDAI|For LP | Maturity 15OCT2026,Pendle,Arbitrum,$11.28m,11280000,8.2,7.25,0.94,7.37,,0.94,,7.37,,,,,
52,USDC,Neverland,Monad,$16.98m,16980000,8.04,3.7,4.34,8.35,,4.34,,8.35,,,,,
53,AUSD|syzUSD/AUSD,Curvance,Monad,"$562,956",562956,7.94,6.07,1.87,6.53,,1.87,,6.53,,,,,
54,USDC,Gains Network,Arbitrum,$8.44m,8440000,7.89,7.89,6.63,,,7.89,,6.63,,,,,
55,HYPERUSDCA,Morpho Blue,Monad,$15.6m,15600000,7.88,4.36,3.52,7.05,,3.52,,7.05,934026.9981674198,,199027827.88,0,"{""PT-sUSDai-18JUN2026"":11.69,""thBILL"":5.91,""WBTC"":51.36,""PT-sUSDai-19FEB2026"":0,""sUSDai"":0.32,""PT-thBILL-18JUN2026"":4.38,""PT-USDai-18JUN2026"":15.41,""sUSDS"":4.82,""weETH"":5.14,""WETH"":0.96}"
56,WAARBUSDCN-WAARBUSDT-WAARBGHO|Aura,Beefy,Arbitrum,$3.65m,3650000,7.84,6.87,,,,,,6.87,,,,,
57,AUSD|vUSD/AUSD,Curvance,Monad,"$967,750",967750,7.75,4.75,3,5.42,,3,,5.42,,,,,
58,USDAI|For buying PT-USDai-15OCT2026,Pendle,Arbitrum,"$858,424",858424,7.68,7.68,6.25,,,7.68,,6.25,,,,,
59,USDC,MortgageFi,Base,"$757,980",757980,7.42,9.27,,,,,,9.27,,,,,
60,GHO,Fluid Lending,Arbitrum,$3.28m,3280000,7.32,4.15,3.17,6.36,,3.17,,6.36,,,,,
61,USDY,Toros,Arbitrum,"$541,825",541825,7.15,5.04,,,,,,5.04,,,,,
62,SUSDAI|30d unlock,USD AI,Arbitrum,$260.58m,260579999.99999997,7.11,7.11,6.45,,,7.11,,6.45,,,,,
63,GTUSDC,Morpho Blue,Katana,$2.7m,2700000,6.91,6.18,0.73,1.8,,0.73,,1.8,,,,,
64,USDC,DeltaPrime,Arbitrum,"$695,042",695042,6.79,6.79,6.39,,,6.79,,6.39,,,,,
65,GTUSDCC,Morpho Blue,Arbitrum,$3.41m,3410000,6.74,6.74,3.31,,,6.74,,3.31,1910509.1164620756,,6088031.35,0,"{""UBTC"":42.97,""WHYPE"":28.51,""kHYPE"":28.52}"
66,DTUSDC,Lagoon,Base,"$684,192",684192,6.63,6.63,5.69,,,6.63,,5.69,,,,,
67,USDC,Aave V3,Arbitrum,$9.77m,9770000,6.58,6.58,2.4,,,6.58,,2.4,,,,,
68,USDG,Kamino Lend,Solana,$1.34m,1340000,6.56,6.56,5.42,,,6.56,,5.42,,,,,
69,EDGEUSDC,Morpho Blue,Base,"$831,067",831067,6.56,4.04,2.52,5.22,,2.52,,5.22,101636.44184115702,,29892640.63,0.34,"{""wstETH"":48,""sUSDS"":38.82,""WBTC"":13.18}"
70,USDAI|For buying PT-USDai-18JUN2026,Pendle,Arbitrum,$35.87m,35870000,6.54,6.54,5.31,,,6.54,,5.31,,,,,
71,GTUSDCC,Morpho Blue,Hyperliquid L1,$1.92m,1920000,6.36,6.36,5.98,,,6.36,,5.98,1910509.1164620756,,6088031.35,0,"{""UBTC"":42.97,""WHYPE"":28.51,""kHYPE"":28.52}"
72,USDC,Extra Finance Leverage Farming,Base,$3.71m,3710000,6.22,6.22,5.24,,,6.22,,5.24,,,,,
73,USDC|40 Acres,Harvest Finance,Base,$2.02m,2020000,6.2,6.2,6.44,,,6.2,,6.44,,,,,
74,FEUSDC2,Morpho Blue,Hyperliquid L1,$18.28m,18280000,6.06,6.06,8.33,,,6.06,,8.33,18247395.743429203,,31743482.16,36.5,"{""wstHYPE"":1.61,""kHYPE"":14.1,""WHYPE"":84.29}"
75,USDC,Harmonix Finance,Arbitrum,"$846,958",846958,6.02,6.02,5.41,,,6.02,,5.41,,,,,
76,USDC,Fluid Lending,Base,$11.01m,11010000,5.92,3.8,2.12,6.44,,2.12,,6.44,,,,,
77,BBQUSDC,Morpho Blue,Base,$20.01m,20010000,5.7,5.7,5.33,,,5.7,,5.33,18157053.295053456,,491745656.93,0,"{""PT-USDai-18JUN2026"":8.28,""syrupUSDC"":3.76,""weETH"":14.73,""wsrUSD"":0,""WETH"":0.09,""XAUt0"":0.03,""wstETH"":63.5,""WBTC"":9.6,""siUSD"":0}"
78,FEUSDH,Morpho Blue,Hyperliquid L1,$4.08m,4080000,5.7,5.7,6.56,,,5.7,,6.56,4038180.394670753,,35947566.73,10.1,"{""UBTC"":9.95,""kHYPE"":9.75,""WHYPE"":80.3}"
79,EARNAUSD,Upshift,Monad,$35.6m,35600000,5.68,3.16,2.52,9.06,,2.52,,9.06,,,,,
80,USDC|Autopilot,Harvest Finance,Base,"$635,718",635718,5.67,5.67,4.79,,,5.67,,4.79,,,,,
81,USDC,Kamino Lend,Solana,$7.85m,7850000,5.53,5.53,3.02,,,5.53,,3.02,,,,,
82,USDC,Fluid Lending,Arbitrum,$31.59m,31590000,5.53,4.46,1.07,6.19,,1.07,,6.19,,,,,
83,FEUSDH2,Morpho Blue,Hyperliquid L1,$10.64m,10640000,5.5,5.5,9.27,,,5.5,,9.27,10602422.131562559,,29383324.99,26.52,"{""kHYPE"":29.23,""WHYPE"":58.1,""wstHYPE"":12.66}"
84,HYPERUSDCA,Morpho Blue,Arbitrum,"$936,024",936024,5.36,5.36,4.58,,,5.36,,4.58,934026.9981674198,,199027827.88,0,"{""PT-sUSDai-18JUN2026"":11.69,""thBILL"":5.91,""WBTC"":51.36,""PT-sUSDai-19FEB2026"":0,""sUSDai"":0.32,""PT-thBILL-18JUN2026"":4.38,""PT-USDai-18JUN2026"":15.41,""sUSDS"":4.82,""weETH"":5.14,""WETH"":0.96}"
85,USDC|Dolomite Balance,Dolomite,Arbitrum,$1.12m,1120000,5.31,5.31,4.7,,,5.31,,4.7,,,,,
86,USDT,ZEROBASE CeDeFi,Op Mainnet,$8.11m,8109999.999999999,5.3,3.3,2,5.3,,2,,5.3,,,,,
87,SUSDAI-USDC,Curve DEX,Arbitrum,$4.21m,4210000,5.25,5.25,4.26,,,5.25,,4.26,,,,,
88,GTUSDCF,Morpho Blue,Base,"$828,322",828322,5.23,5.23,5.13,,,5.23,,5.13,1843488.2073733807,,109734029.33,0,"{""cbBTC"":41.44,""cbXRP"":36.04,""cbADA"":22.51}"
89,GTUSDCP,Morpho Blue,Op Mainnet,$9.23m,9230000,5.09,2.61,2.48,4.52,,2.48,,4.52,2175433.087079485,,62812167.24,0,"{""WBTC"":89.46,""wstETH"":3.74,""WETH"":1.5,""sUSDS"":5.3}"
90,CSUSDC,Morpho Blue,Base,$3.39m,3390000,5.07,5.07,6.25,,,5.07,,6.25,557.2486375703603,,75986472.71,0,"{""weETH"":0.06,""wstETH"":99.94}"
91,STEAKUSDC,Morpho Blue,Katana,$33.38m,33380000.000000004,5.04,4.3,0.74,1.59,,0.74,,1.59,124438.74252321373,,64863161.58,0,"{""WBTC"":0,""wstETH"":100}"
92,USDY,Toros,Base,"$887,963",887963,5,3.8,,,,,,3.8,,,,,
93,USDC|Morpho,Beefy,Base,$1.12m,1120000,4.99,4.76,,,,,,4.76,,,,,
94,MWUSDC,Morpho Blue,Base,$8.49m,8490000,4.98,4.12,0.85,4.22,,0.85,,4.22,23135.63509282385,,,,"{""Unknown"":100}"
95,USDC|Harvest USDC vault Base,Fusion by IPOR,Base,"$635,678",635678,4.92,4.92,4.47,,,4.92,,4.47,,,,,
96,USDC|SuperchargerV2,WOOFi Earn,Base,"$686,319",686319,4.87,4.87,4.86,,,4.87,,4.86,,,,,
97,USDC,HyperLend Pooled,Hyperliquid L1,$12.73m,12730000,4.85,4.85,4.17,,,4.85,,4.17,,,,,
98,USDC-SCRVUSD|Curve,Stake DAO,Base,"$527,777",527777,4.77,0.91,3.86,5.16,,3.86,,5.16,,,,,
99,VBUSDC,Yearn Finance,Katana,$14.65m,14650000,4.76,0.97,3.79,1.57,,3.79,,1.57,,,,,
100,USDC,Wasabi Perps,Solana,"$765,021",765021,4.75,4.75,5.92,,,4.75,,5.92,,,,,
101,USDC|SuperchargerV2,WOOFi Earn,Arbitrum,$1.14m,1140000,4.73,4.73,4.73,,,4.73,,4.73,,,,,
102,USDC-ALUSD|stable - 0.05%,Velodrome V2,Op Mainnet,$1.65m,1650000,4.67,4.67,5.61,,,4.67,,5.61,,,,,
103,FEUSDC,Morpho Blue,Hyperliquid L1,$20.39m,20390000,4.66,4.66,5.62,,,4.66,,5.62,20394143.187918443,,73588707.27,21.7,"{""kHYPE"":96.75,""UBTC"":1.31,""WHYPE"":1.9,""PT-kHYPE-19MAR2026"":0.04}"
104,BBQUSDC,Morpho Blue,Monad,$1.75m,1750000,4.56,1.02,3.54,4.28,,3.54,,4.28,18157053.295053456,,491745656.93,0,"{""PT-USDai-18JUN2026"":8.28,""syrupUSDC"":3.76,""weETH"":14.73,""wsrUSD"":0,""WETH"":0.09,""XAUt0"":0.03,""wstETH"":63.5,""WBTC"":9.6,""siUSD"":0}"
105,USDC|Euler Earn USDC,Euler V2,Monad,"$526,591",526591,4.53,2.53,2,2.6,,2,,2.6,,,,,
106,USDC,Wasabi Perps,Base,$2.24m,2240000,4.52,4.52,4.61,,,4.52,,4.61,,,,,
107,USDC,Moonwell Lending,Base,$3.27m,3270000,4.49,3.23,1.26,4.24,,1.26,,4.24,,,,,
108,PYUSD,Kamino Lend,Solana,$10.19m,10190000,4.45,4.45,3.13,,,4.45,,3.13,,,,,
109,STEAKUSDCFARCASTER,Morpho Blue,Base,"$537,037",537037,4.39,4.39,4.17,,,4.39,,4.17,,,,,
110,GTUSDCP,Morpho Blue,Base,$55.12m,55120000,4.39,4.39,4.17,,,4.39,,4.17,2175433.087079485,,62812167.24,0,"{""WBTC"":89.46,""wstETH"":3.74,""WETH"":1.5,""sUSDS"":5.3}"
111,STEAKUSDC,Morpho Blue,Base,$93.33m,93330000,4.39,4.39,4.17,,,4.39,,4.17,124438.74252321373,,64863161.58,0,"{""WBTC"":0,""wstETH"":100}"
112,EARNAUSD|earnAUSD/AUSD,Curvance,Monad,$16.51m,16510000.000000002,4.29,0,4.29,0.17,,4.29,,0.17,,,,,
113,MSUSD-USDC|CL50 - 0.05%,Aerodrome Slipstream,Base,$17.9m,17900000,4.16,1.73,2.44,0.85,5.05,0.85,,5.05,,,,,
114,GHO,Fluid Lending,Base,"$910,534",910534,4.15,4.15,3.6,,,4.15,,3.6,,,,,
115,FRUSDC,Morpho Blue,Base,$23.74m,23740000,4.13,4.13,4.39,,,4.13,,4.39,23741121.647856742,,0,0,"{""cbBTC"":100}"
116,TERMUSDC,Morpho Blue,Base,"$977,822",977822,4.13,4.13,4.39,,,4.13,,4.39,977814.6172631015,,198981894.23,0.49,"{""cbBTC"":100}"
117,PUSDC,Morpho Blue,Base,$22.46m,22460000,4.12,4.12,4.18,,,4.12,,4.18,22459608.510508347,,1027328862.94,2.14,"{""cbBTC"":100}"
118,USDC|Compound,Beefy,Base,$1.23m,1230000,4.01,3.19,,,,,,3.19,,,,,
119,USDC|2027-01-14,Exactly,Op Mainnet,$1.72m,1720000,3.99,3.99,3.17,,,3.99,,3.17,,,,,
120,USDC|2026-06-04,Exactly,Op Mainnet,$1.72m,1720000,3.99,3.99,3.67,,,3.99,,3.67,,,,,
121,USDC|2026-07-02,Exactly,Op Mainnet,$1.72m,1720000,3.9,3.9,3.48,,,3.9,,3.48,,,,,
122,USDC|2026-12-17,Exactly,Op Mainnet,$1.72m,1720000,3.81,3.81,2.65,,,3.81,,2.65,,,,,
123,BBQUSDT0,Morpho Blue,Arbitrum,$23.44m,23440000,3.75,3.75,3.81,,,3.75,,3.81,23443895.954378225,,636761743.83,0,"{""sUSDe"":0,""sUSDS"":24.44,""syrupUSDC"":32.88,""weETH"":10.08,""PT-USDai-18JUN2026"":0,""siUSD"":0.43,""XAUt0"":0.06,""bbqUSDC"":0,""WBTC"":9.89,""wsrUSD"":12.99,""wstETH"":4.19,""WETH"":5.01}"
124,GTUSDCC,Morpho Blue,Base,$1.66m,1660000,3.73,3.73,4.23,,,3.73,,4.23,1910509.1164620756,,6088031.35,0,"{""UBTC"":42.97,""WHYPE"":28.51,""kHYPE"":28.52}"
125,USDC|2026-09-24,Exactly,Op Mainnet,$1.72m,1720000,3.72,3.72,3.88,,,3.72,,3.88,,,,,
126,SPARKUSDC,Morpho Blue,Base,$9.2m,9200000,3.71,3.71,4.23,,,3.71,,4.23,0,,,,
127,USDC|2026-11-19,Exactly,Op Mainnet,$1.72m,1720000,3.7,3.7,3.65,,,3.7,,3.65,,,,,
128,VBUSDT,Yearn Finance,Katana,$4.11m,4110000.0000000005,3.68,1.79,1.89,1.62,,1.89,,1.62,,,,,
129,SUSDS,Sky Lending,Arbitrum,$357.7m,357700000,3.65,3.75,,,,,,3.75,,,,,
130,AAVEUSDC-AAVEGHO,Aura,Base,$4.63m,4630000,3.65,3.23,0.42,6.85,,0.42,,6.85,,,,,
131,USDC|2026-10-22,Exactly,Op Mainnet,$1.72m,1720000,3.64,3.64,4.08,,,3.64,,4.08,,,,,
132,USDC|2026-08-27,Exactly,Op Mainnet,$1.72m,1720000,3.62,3.62,3.9,,,3.62,,3.9,,,,,
133,USDY|US Dollar Yield,Ondo Yield Assets,Solana,$180.19m,180190000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
134,USDY|US Dollar Yield,Ondo Yield Assets,Arbitrum,$5.58m,5580000,3.55,3.55,3.55,3.55,,3.55,,3.55,,,,,
135,USDC,Aave V3,Base,$21.66m,21660000,3.44,3.44,2.91,,,3.44,,2.91,,,,,
136,MEUSD,Morpho Blue,Base,"$967,865",967865,3.44,3.44,1.67,,,3.44,,1.67,969968.2975272026,,4521005.08,17.66,"{""cbBTC"":100}"
137,USDC-USDT|0.01%,Uniswap V3,Arbitrum,$2.56m,2560000,3.36,3.36,5.71,3.97,,5.71,,3.97,,,,,
138,WYLDS,Hastra,Solana,$4.68m,4680000,3.29,3.29,3.29,,,3.29,,3.29,,,,,
139,CUSDO,OpenEden USDO,Solana,$5.73m,5730000,3.24,3.24,3.25,3.24,,3.25,,3.24,,,,,
140,EARNAUSD,Neverland,Monad,$3.22m,3220000,3.18,0,3.18,4.07,,3.18,,4.07,,,,,
141,USDG,Loopscale,Solana,$1.75m,1750000,3.18,3.18,2.85,,,3.18,,2.85,,,,,
142,USDC,Compound V3,Base,$1.27m,1270000,3.14,3.14,3.17,,,3.14,,3.17,,,,,
143,USDC-USDT-PYUSD,Carrot Liquidity,Solana,$2.28m,2280000,3.14,3.14,1.73,,,3.14,,1.73,,,,,
144,USDT,Aave V3,Op Mainnet,"$527,422",527422,3.1,3.1,2,,,3.1,,2,,,,,
145,USDT|Main Pool,Save,Solana,"$703,423",703423,3.07,3.07,3.28,,,3.07,,3.28,,,,,
146,USDC|Compound,Beefy,Op Mainnet,"$708,016",708016,3.03,2.99,,,,,,2.99,,,,,
147,BBQUSDC,Morpho Blue,Arbitrum,$13.27m,13270000,3.01,3.01,3,,,3.01,,3,18157053.295053456,,491745656.93,0,"{""PT-USDai-18JUN2026"":8.28,""syrupUSDC"":3.76,""weETH"":14.73,""wsrUSD"":0,""WETH"":0.09,""XAUt0"":0.03,""wstETH"":63.5,""WBTC"":9.6,""siUSD"":0}"
148,USDC,Yearn Finance,Base,"$960,551",960551,2.84,2.84,2.98,,,2.84,,2.98,,,,,
149,USDY,Toros,Op Mainnet,"$755,793",755793,2.75,2.73,,,,,,2.73,,,,,
150,USDC|yoUSD Loooper,Fusion by IPOR,Base,$1.58m,1580000,2.72,2.72,2.78,,,2.72,,2.78,,,,,
151,USDC,Revert Lend,Base,$2.30m,2298832,8.35,8.35,0,7.920000000000001,,6.52,,,2298832,,,,
152,baseUSD,Tokemak,Base,$5.67m,5667743,3.9899999999999998,2.18,1.81,6.84,,6.61,,,5667743,,,,
